frame,ALL,FTR,STG,BG,AUD,HUD,SRC,MISC,OTHR,WAIT,WORK,SHDT,SWRM,GCRA,SCPU,SCAT,SPRM,SINT,SPHD,SPHC,MWPN,MEFX,MPRT,MTEX,GPOL,GVTX,DGSA,DGSB,WORK-H,WRAPFIX
49,1116928,19648,260096,0,3456,16384,248064,133824,435456,388736,728192,704,960,243008,0,1280,2944,131392,23680,832,128,55168,22528,0,202,648,810261126,810261126,711808,0
50,1117312,19520,263360,0,3456,16192,247872,134656,432256,385664,731648,512,1024,242880,0,1408,3072,130944,23872,1024,128,54592,22400,0,202,648,810261126,810261126,715456,0
51,1117376,19264,262528,0,3264,16448,249920,134016,431936,385408,731968,640,1024,244992,0,1216,2944,133760,24192,960,128,54720,22528,0,202,648,810261126,810261126,715520,0
52,1117248,19904,260928,0,3520,16128,247040,134784,434944,389312,727936,640,960,241984,0,1344,3200,129984,24000,1152,128,55296,22336,0,202,644,810261126,810261126,711808,0
53,1117120,19392,262080,0,3328,16384,246976,134208,434752,388800,728320,640,1024,241984,0,1216,3264,130176,23808,1152,128,54784,22336,0,202,644,810261126,810261126,711936,0
54,1117248,19776,262080,0,3392,16064,249600,133632,432704,386880,730368,640,1024,244544,0,1280,3008,131136,25408,1088,128,55104,21888,0,202,643,810261126,810261126,714304,0
55,1117248,19840,260480,0,3328,16704,247744,134464,434688,389376,727872,576,960,242880,0,1216,3136,130880,24256,1024,64,54976,22528,0,202,642,810261126,810261126,711168,0
56,1117312,19456,261760,0,3200,16256,250688,134784,431168,385280,732032,640,960,245760,0,1152,2944,133120,24896,1088,64,55424,22272,0,202,642,810261126,810261126,715776,0
57,1117888,19520,261760,0,3328,16448,249152,134208,433472,387072,730816,768,960,244288,0,1280,3008,131840,24128,960,128,54912,22464,0,202,642,810261126,810261126,714368,0
58,1116544,19456,264128,0,3328,16320,249472,135360,428480,383360,733184,704,1024,244416,0,1280,2944,132736,23936,960,64,55296,22400,0,202,642,810261126,810261126,716864,0
59,1117120,19456,260928,0,3200,15872,251328,135616,430720,385792,731328,704,1088,246336,0,1280,3136,132992,24256,1024,64,55488,22464,0,202,641,810261126,810261126,715456,0
60,1117312,19712,261952,0,3392,16064,252288,133824,430080,384960,732352,640,1024,247296,0,1344,3200,134848,24128,1024,128,54784,22464,0,202,641,810261126,810261126,716288,0
61,1117696,19392,262272,0,3200,16064,255680,134528,426560,381376,736320,576,1088,250624,0,1216,2880,137856,24384,1024,128,54784,22272,0,202,640,810261126,810261126,720256,0
62,1117248,19648,261568,0,3392,37760,248000,134528,412352,367104,750144,768,1024,243008,0,1280,3136,136704,24192,832,128,54848,22592,0,182,582,810261126,810261126,712384,0
63,1117120,19648,262592,0,3328,16832,240640,133312,440768,395456,721664,640,1088,235584,0,1216,3264,136768,24512,1088,64,54976,22016,0,166,530,810261126,810261126,704832,0
64,1117312,20160,261440,0,3328,16384,238400,133504,444096,398848,718464,576,1024,233536,0,1280,3200,134272,24192,1024,64,54848,22016,0,152,494,810261126,810261126,702080,0
65,1117440,19712,260032,0,3392,16320,238400,133696,445888,400896,716544,768,1024,233472,0,1344,3008,135360,24192,960,128,54976,22400,0,130,425,810261126,810261126,700224,0
66,1116992,18688,261696,0,3328,16000,238528,133952,444800,399936,717056,768,960,233600,0,1280,3136,134208,24512,1088,64,55104,22272,0,111,368,810261126,810261126,701056,0
67,1117376,18752,260416,0,3264,16128,239552,134848,444416,399296,718080,640,1024,234624,0,1280,3072,134784,24832,1024,128,54656,23104,0,108,362,810261126,810261126,701952,0
68,1117312,19008,261952,0,3264,16192,236544,134912,445440,400704,716608,768,960,231552,0,1152,3264,132928,24064,1024,64,54912,22784,0,98,323,810261126,810261126,700416,0
69,1117120,22336,261568,0,3328,16320,235008,134976,443584,398976,718144,704,1024,230016,0,1280,3136,130944,24000,832,128,54464,23296,0,87,287,810261126,810261126,701824,0
70,1117440,18816,261376,0,78976,16064,239104,133440,369664,324352,793088,576,1024,233856,0,1216,3136,134720,24384,960,64,54528,22528,0,80,265,810261126,810261126,777024,0
71,1117120,18816,261312,0,3456,15872,239232,134784,443648,398720,718400,704,832,234496,0,1152,3392,135488,24448,960,128,55296,22592,0,80,264,810261126,810261126,702528,0
