frame,ALL,FTR,STG,BG,AUD,HUD,SRC,MISC,OTHR,WAIT,WORK,SHDT,SWRM,GCRA,SCPU,SCAT,SPRM,SINT,SPHD,SPHC,MWPN,MEFX,MPRT,MTEX,GPOL,GVTX,DGSA,DGSB,WORK-H,WRAPFIX
411,1677248,175744,379456,0,4608,45632,519616,131968,420224,378944,1298304,9728,1280,513920,122880,1664,3072,261440,151424,1152,0,0,43328,0,599,1444,2548780160,2757540124,1252672,0
412,1677248,198720,382016,0,5696,24256,693184,125504,247872,206784,1470464,9600,1152,687424,123392,1664,2816,428224,158464,1152,0,0,35264,0,604,1446,1909358331,3785779706,1446208,0
413,1677248,176320,382080,0,120256,24000,548544,125248,300800,259456,1417792,9216,1152,542912,121920,1792,3136,284160,157952,1216,0,0,35264,0,604,1442,1604881299,2042630049,1393792,0
414,1677504,174080,379840,0,1984,24128,568128,124416,404928,363968,1313536,9216,1216,562304,135872,1856,3008,301632,165760,1152,0,0,34432,0,618,1470,715947971,3477779736,1289408,0
415,1677376,175104,379328,0,1984,24128,593728,136064,367040,325888,1351488,9344,1216,587840,147968,1792,3136,329152,163968,960,0,0,44352,0,603,1452,207791752,2047113626,1327360,0
416,1677568,175424,377984,0,1920,24320,563072,131520,403328,362304,1315264,9024,1216,557248,148096,1728,2944,309504,152192,1216,0,0,41536,0,592,1441,3253004789,2415620025,1290944,0
417,1677760,175936,375808,0,1984,24128,573888,120768,405248,363712,1314048,9344,1216,568064,147840,1664,3264,314304,157952,1152,0,0,30592,0,587,1433,3551523821,2298058813,1289920,0
418,1676800,250688,378496,0,1856,24320,570944,113728,336768,295360,1381440,9216,1280,565120,148544,1728,2944,318336,153728,1152,0,0,21952,0,590,1435,3538315681,508997294,1357120,0
419,1677120,198848,381824,0,1920,24128,692608,112192,265600,225216,1451904,8832,1152,686784,156288,1792,3008,441152,153664,1280,0,0,22208,0,617,1468,565962178,3962345534,1427776,0
420,1677376,190528,378240,0,2048,23936,576384,112128,394112,353536,1323840,9344,1280,570496,160064,1856,3072,322688,155008,1152,0,0,22720,0,611,1442,4055900001,1597201371,1299904,0
421,1677632,192256,382912,0,1920,46016,597056,121920,335552,294400,1383232,9152,1152,591296,160832,1920,3136,346688,150784,1280,0,0,32256,0,611,1444,2986911415,855244989,1337216,0
422,1677312,177472,377280,0,2048,23872,576384,119808,400448,359232,1318080,9216,1216,570624,161344,1920,3072,325376,151488,1024,0,0,29952,0,602,1431,863649618,521694961,1294208,0
423,1677376,190272,377984,0,1920,23872,577152,113344,392832,351744,1325632,8896,1216,571392,159936,1920,3136,326016,151040,1216,0,0,23296,0,606,1436,1993176384,3510717431,1301760,0
424,1677440,192448,379584,0,2048,24384,607680,112704,358592,317440,1360000,9088,1152,601792,195840,1792,2944,364672,144448,1280,0,0,22528,0,614,1460,2901155668,2137471450,1335616,0
425,1677568,177792,379776,0,1984,24512,522240,110656,460608,419456,1258112,9088,1216,516416,113792,1664,3136,281408,142656,1088,0,0,22912,0,611,1457,2443817033,3562523059,1233600,0
426,1677120,212032,380288,0,3392,24256,820224,126144,110784,69824,1607296,8768,1472,814272,126848,1984,3200,563968,156992,1280,0,0,34496,0,601,1424,2700158662,3853696014,1583040,0
427,1677440,194432,379840,0,3456,24448,594944,134592,345728,304576,1372864,9152,1088,589184,167232,1856,2944,347584,145920,1088,0,0,44224,0,600,1418,1893954472,449351429,1348416,0
428,2237440,200896,383360,0,135360,24128,927296,132544,433856,392320,1845120,9088,1216,921536,167744,1728,2816,674432,151552,1216,0,0,42048,0,596,1420,2059836038,3928589126,1820992,0
429,1677312,190144,383424,0,3584,24128,492672,130944,452416,411456,1265856,9280,1280,486912,62976,1792,2944,224128,165248,1216,0,0,41408,0,603,1438,175422251,1999740765,1241728,0
430,1677376,190464,380416,0,3520,24704,477568,132160,468544,427520,1249856,9152,1280,471808,62272,1728,3264,226624,148864,1216,0,0,41152,0,605,1440,550140452,2293443382,1225152,0
431,2237696,418432,380032,0,4416,46016,668864,132480,587456,546432,1691264,9216,1088,663104,93760,1792,2944,413312,153600,1344,0,0,41344,0,601,1430,1300260460,3803283867,1645248,0
432,1677440,195392,378368,0,5760,24320,680064,141952,251584,210880,1466560,9280,1152,674304,55296,1536,3072,421056,157184,1024,0,0,51008,0,598,1446,2128615425,2421711012,1442240,0
433,1677440,192064,378560,0,2880,23744,669504,140544,270144,229376,1448064,8960,1088,663936,2048,1792,3072,156416,411584,1088,0,0,49472,0,604,1456,993508891,2569283093,1424320,0
434,2237760,222272,385664,0,5568,24576,968832,134400,496448,454848,1782912,9664,1152,963072,63936,1920,3328,688064,149632,1024,0,0,42560,0,601,1444,2180254410,182972665,1758336,0
435,1677184,402304,386176,0,4032,24064,620160,125248,115200,73728,1603456,9280,1216,614528,2688,1664,3136,359232,147968,1152,0,0,34240,0,592,1439,3671451348,4124796988,1579392,0
436,1677440,175744,386944,0,1920,23936,448896,125312,514688,473216,1204224,9216,1216,443072,29632,1792,3072,191424,144640,1088,0,0,35136,0,596,1431,1994426073,2521544409,1180288,0
437,2237184,176064,384128,0,3456,45568,920256,113856,593856,552640,1684544,200576,1216,914624,44480,1792,3392,453440,161600,1024,0,0,22656,0,605,1427,3120494501,3171922164,1638976,0
438,2237696,212416,385216,0,3648,27456,1134400,122432,352128,311104,1926592,372608,1216,1128576,1856,1664,216448,246528,172672,1280,0,0,43328,0,609,1451,410652742,468310744,1899136,0
