frame,ALL,FTR,STG,BG,AUD,HUD,SRC,MISC,OTHR,WAIT,WORK,SHDT,SWRM,GCRA,SCPU,SCAT,SPRM,SINT,SPHD,SPHC,MWPN,MEFX,MPRT,MTEX,GPOL,GVTX,DGSA,DGSB,WORK-H,WRAPFIX
59,1117248,19840,274688,0,3392,16256,250816,134400,417856,372800,744448,640,1216,245696,0,1216,3328,132160,24064,1152,128,54656,22400,0,202,641,810261126,810261126,728192,0
60,1117056,19840,274560,0,3264,16256,251776,135552,415808,370496,746560,704,1088,246528,0,1216,3392,133504,24000,1216,64,54912,22656,0,202,641,810261126,810261126,730304,0
61,1116992,19584,273984,0,3328,38080,255808,134208,392000,346624,770368,576,1344,250304,0,1216,3456,136832,24448,960,64,55040,22720,0,202,640,810261126,810261126,732288,0
62,1117312,20160,274944,0,3392,16512,247936,134016,420352,375168,742144,768,1088,242880,0,1344,3392,134848,24576,1024,128,54784,22720,0,182,582,810261126,810261126,725632,0
63,1117120,19648,274880,0,3200,16640,240768,133568,428416,383616,733504,640,1152,235712,0,1216,3264,134784,25344,1024,64,53888,22720,0,166,530,810261126,810261126,716864,0
64,1117184,19776,275648,0,3392,16320,238912,135616,427520,382400,734784,640,1216,233792,0,1216,3008,132992,25280,960,64,55040,23168,0,152,494,810261126,810261126,718464,0
65,1117312,19776,275840,0,3328,16192,241024,135488,425664,380992,736320,576,1280,235712,0,1280,3264,136448,24000,1280,64,55168,23296,0,130,425,810261126,810261126,720128,0
66,1116928,18944,275328,0,3328,16576,236544,135616,430592,385536,731392,576,1152,231232,0,1152,3520,131840,24640,960,64,55040,22720,0,111,368,810261126,810261126,714816,0
67,1117248,19136,276032,0,3264,16320,241472,135488,425536,379904,737344,640,1216,236288,0,1024,3200,135232,24832,1088,64,55104,23168,0,108,362,810261126,810261126,721024,0
68,1117184,19072,275008,0,3200,16128,237184,134464,432128,387392,729792,768,1216,231872,0,1152,3264,132928,24576,1024,64,54784,22784,0,98,323,810261126,810261126,713664,0
69,1117184,19328,273792,0,3264,16512,234816,137984,431488,386880,730304,704,1152,229696,0,1216,3264,129408,24448,960,64,54528,23104,0,87,287,810261126,810261126,713792,0
70,1117376,19648,275072,0,78720,16256,240064,134592,353024,307904,809472,768,1216,234752,0,1152,3264,134144,24576,1216,64,54784,22656,0,80,265,810261126,810261126,793216,0
71,1117184,19328,275200,0,3328,16384,239296,133952,429696,384448,732736,832,1152,234304,0,1088,3328,134464,24192,1088,64,54400,22976,0,80,264,810261126,810261126,716352,0
72,1117184,18944,274112,0,3264,16384,238272,134272,431936,387264,729920,640,1280,232960,0,1152,3392,132032,25024,832,128,54784,22592,0,80,264,810261126,810261126,713536,0
73,1117056,19200,274816,0,3264,16192,238080,134400,431104,386624,730432,640,1152,232896,0,1152,3520,132672,24384,1216,64,54592,22784,0,79,261,810261126,810261126,714240,0
74,1117248,19136,274688,0,3456,16320,236992,133952,432704,388224,729024,640,1280,231680,0,1216,3136,131840,24448,1344,64,54336,22656,0,79,261,810261126,810261126,712704,0
75,1117248,19392,278592,0,3392,16512,455680,149248,194432,149504,967744,640,1216,450368,0,1152,3456,326144,33344,1152,64,54976,36480,0,83,279,810261126,209429905,951232,0
76,1117440,18880,275136,0,3520,38208,246016,146816,388864,343232,774208,704,1024,240832,0,1408,3392,138368,24512,1024,64,54784,34496,0,80,270,209429905,209429905,736000,0
