frame,ALL,FTR,STG,BG,AUD,HUD,SRC,MISC,OTHR,WAIT,WORK,SHDT,SWRM,GCRA,SCPU,SCAT,SPRM,SINT,SPHD,SPHC,MWPN,MEFX,MPRT,MTEX,GPOL,GVTX,DGSA,DGSB,WORK-H,WRAPFIX
73,1117248,18560,372352,0,3520,16832,243392,137472,325120,279680,837568,640,1216,237888,0,1088,3200,138048,24256,960,64,55872,23872,0,79,261,810261126,810261126,820736,0
74,1117312,18496,370432,0,3392,16192,243328,137088,328384,282624,834688,576,1344,237888,0,1216,3392,137216,24576,704,128,56064,23488,0,79,261,810261126,810261126,818496,0
75,1117312,18432,372224,0,3456,16704,457792,151872,96832,51200,1066112,704,1344,452288,0,1280,3264,329280,32320,1088,64,56512,36800,0,83,279,810261126,209429905,1049408,0
76,1116992,18688,370624,0,3456,16512,252032,148480,307200,262080,854912,512,1408,246336,0,1408,3328,142592,24192,1088,64,56128,35072,0,80,270,209429905,209429905,838400,0
77,1677696,611392,372352,0,3392,37504,247808,103296,301952,244544,1433152,576,1344,242112,0,1152,3392,141760,24128,1088,128,8512,35200,0,163,462,209429905,209429905,1395648,0
78,2797568,581120,373504,0,3776,16320,1186688,188800,447360,401856,2395712,576,1408,1181184,0,1344,3392,357440,29632,960,192,90496,36800,0,163,460,3951199918,3487435620,2379392,0
79,1117312,70720,374464,0,3648,16448,264256,191232,196544,149824,967488,704,1280,258752,0,1216,3520,141504,27136,960,128,91072,39360,0,163,465,3487435620,3409777762,951040,0
80,1117120,71104,373504,0,3776,16512,256192,189184,206848,161344,955776,640,1216,250752,0,1216,3520,143680,26816,1088,192,91648,36224,0,164,496,3409777762,3409777762,939264,0
81,1117248,70592,373056,0,3648,16576,293632,191040,168704,123264,993984,640,1408,287936,0,1280,3264,169408,27264,960,192,91520,38912,0,160,488,3409777762,1584434568,977408,0
82,1117312,70848,371904,0,3712,16512,269888,195328,189120,143872,973440,704,1280,264448,0,1472,3264,139584,26944,1088,128,92224,42560,0,159,493,1584434568,3641617726,956928,0
83,1117248,70400,371968,0,3776,16512,254912,193920,205760,160256,956992,640,1280,249216,0,1216,3136,141120,26880,1088,128,91904,40576,0,127,411,3641617726,3641617726,940480,0
84,1117184,70080,371968,0,3712,16384,252352,191040,211648,166016,951168,768,1280,246784,0,1216,3456,141056,26624,1024,128,91072,38400,0,109,366,3641617726,3641617726,934784,0
85,1117184,69120,371712,0,3840,16192,252800,193856,209664,163968,953216,704,1344,247232,0,1216,3520,141440,27072,1024,192,92544,39424,0,110,373,3641617726,3641617726,937024,0
86,1117248,69696,372864,0,3648,16640,253888,185984,214528,169024,948224,640,1344,248128,0,1216,3264,142976,26880,1024,128,91712,32704,0,106,355,3641617726,3641617726,931584,0
87,1117248,69440,374208,0,3776,16640,253696,184128,215360,169920,947328,640,1216,248192,0,1344,3456,143040,27328,1088,192,91840,30592,0,99,335,3641617726,3641617726,930688,0
88,1117440,69248,372416,0,3648,16128,253888,175744,226368,180672,936768,704,1344,248512,0,1344,3520,145792,26816,1152,128,90944,23296,0,91,308,3641617726,3641617726,920640,0
89,1117248,69184,372736,0,3712,16640,252544,177024,225408,180096,937152,704,1408,246784,0,1216,3392,145344,26624,1152,128,91648,23168,0,84,282,3641617726,3641617726,920512,0
90,1117184,68928,370816,0,137600,16256,249920,176640,97024,50432,1066752,704,1344,244416,0,1280,3392,142208,27008,832,192,91904,22976,0,75,254,3641617726,3641617726,1050496,0
91,1117504,69760,372544,0,3712,37760,255104,177344,201280,154048,963456,640,1152,249472,0,1280,3520,147840,26432,1280,192,92800,23360,0,84,284,3641617726,3641617726,925696,0
92,1116992,70016,369920,0,3712,16448,255872,175808,225216,179648,937344,768,1408,250304,0,1280,3520,147904,27776,1024,192,91840,22912,0,86,288,3641617726,3641617726,920896,0
93,1117056,70720,370496,0,3648,16256,254656,176704,224576,178432,938624,704,1344,249216,0,1216,3392,146560,27008,1024,192,91904,23488,0,119,383,3641617726,3641617726,922368,0
94,1117504,70528,371712,0,3712,16512,249536,175808,229696,183232,934272,576,1344,243968,0,1088,3392,142336,26752,1088,128,91904,23360,0,162,484,3641617726,3641617726,917760,0
95,1677440,628416,371456,0,3584,16384,253824,176768,227008,168832,1508608,640,1344,248320,0,1280,3520,145152,27712,1088,192,91264,23808,0,225,654,3641617726,3641617726,1492224,0
96,1677376,610240,374656,0,3584,16448,253440,177536,241472,196224,1481152,768,1408,247808,0,1216,3392,145600,27200,960,128,91712,23360,0,200,546,3641617726,3641617726,1464704,0
97,1116992,64384,372416,0,3584,16448,257024,175040,228096,182912,934080,576,1408,251584,0,1152,3328,150272,26368,960,192,91264,23488,0,173,450,3641617726,3641617726,917632,0
