frame,ALL,FTR,STG,BG,AUD,HUD,SRC,MISC,OTHR,WAIT,WORK,SHDT,SWRM,GCRA,SCPU,SCAT,SPRM,SINT,SPHD,SPHC,MWPN,MEFX,MPRT,MTEX,GPOL,GVTX,DGSA,DGSB,WORK-H,WRAPFIX
141,1117056,78784,363264,0,3392,16000,362944,176640,116032,71296,1045760,6720,1280,357568,0,1792,3392,179776,84992,1088,128,91072,22528,0,171,423,1893414578,1182232897,1029760,0
142,1117376,79808,361920,0,3520,15936,362304,175168,118720,73600,1043776,6400,1408,356800,0,1728,3264,180416,86144,896,128,90880,22464,0,175,438,3406972557,550238838,1027840,0
143,1117312,78464,364160,0,3456,16384,361856,175040,117952,72064,1045248,6144,1280,356416,0,1600,3200,180416,85632,1024,192,89920,22336,0,181,459,1764956090,849783966,1028864,0
144,1117504,78528,363328,0,3392,38272,363968,176128,93888,46784,1070720,6528,1280,358464,0,1664,3456,181888,85696,1024,192,90880,22592,0,191,485,2477894143,2674099009,1032448,0
145,1116736,78272,368064,0,3584,16128,356160,174592,119936,73792,1042944,6656,1280,350912,0,1792,3136,174912,85632,1152,192,90496,22592,0,193,490,4240782575,2648927249,1026816,0
146,1117248,77696,364608,0,3520,16064,358208,176320,120832,75840,1041408,6336,1280,352832,0,1856,3328,177984,85120,1024,128,90816,22976,0,194,493,3135091090,2894269924,1025344,0
147,1117568,78528,365568,0,3584,16064,362240,175296,116288,70784,1046784,6528,1344,356800,0,1664,3264,180544,85312,1088,192,90880,22592,0,192,494,3293875493,3869795756,1030720,0
148,1117120,78144,369216,0,3648,16128,363648,175808,110528,65088,1052032,6528,1344,358272,0,1856,3200,182848,84544,1024,192,91264,22656,0,191,488,3704341125,1660719436,1035904,0
149,1677248,78336,365696,0,136256,16000,366848,175424,538688,493120,1184128,6656,1344,361344,0,1792,3392,184192,85568,1088,256,90752,22592,0,193,490,2590737653,2471294857,1168128,0
150,1117312,78784,365568,0,3392,16448,362944,174720,115456,70464,1046848,6848,1280,357504,0,1792,3264,180480,85888,1152,192,90432,22336,0,190,496,3227399496,2726745634,1030400,0
151,1117312,78464,361984,0,3456,16320,363648,175424,118016,71680,1045632,6784,1344,358208,0,1728,3264,181952,85760,1152,128,90432,22784,0,190,500,3343954091,3322301593,1029312,0
152,2237568,950976,364224,0,4736,16384,511104,176320,213824,168896,2068672,6528,1344,505792,0,1856,3136,328256,86592,1088,192,91008,22784,0,202,532,279111761,2727876700,2052288,0
