frame,ALL,FTR,STG,BG,AUD,HUD,SRC,MISC,OTHR,WAIT,WORK,SHDT,SWRM,GCRA,SCPU,SCAT,SPRM,SINT,SPHD,SPHC,MWPN,MEFX,MPRT,MTEX,GPOL,GVTX,DGSA,DGSB,WORK-H,WRAPFIX
77,1677504,620096,308480,0,3136,37760,243200,103680,361152,304064,1373440,704,1216,238080,0,1344,3136,138688,24384,1024,128,8256,34624,0,163,462,209429905,209429905,1335680,0
78,2797504,593728,311296,0,3584,16512,1165568,192448,514368,469568,2327936,512,1152,1160448,0,1408,3136,354240,30272,1088,128,93312,36416,0,163,460,3951199918,3487435620,2311424,0
79,1117312,71360,309504,0,3456,16640,259136,189696,267520,222336,894976,704,1024,254016,0,1088,3200,137600,27200,1024,192,89088,38848,0,163,465,3487435620,3409777762,878336,0
80,1116992,71936,311616,0,3520,16512,250752,187584,275072,230464,886528,640,1216,245760,0,1216,3264,139456,27904,1152,192,89536,36672,0,164,496,3409777762,3409777762,870016,0
81,1117376,70592,307392,0,3584,16192,290112,189568,239936,194688,922688,704,1088,285120,0,1088,3072,166272,27264,1024,128,89536,37632,0,160,488,3409777762,1584434568,906496,0
82,1117440,70848,312320,0,3456,16448,263360,193216,257792,212544,904896,704,1024,258432,0,1344,3136,134528,27328,960,192,90432,42176,0,159,493,1584434568,3641617726,888448,0
83,1116864,70848,309504,0,3456,16576,250688,191808,273984,229120,887744,768,1088,245504,0,1344,2944,138304,27136,960,64,89664,40256,0,127,411,3641617726,3641617726,871168,0
84,1117504,71040,310848,0,3520,16384,248128,190080,277504,232448,885056,704,1152,243008,0,1216,3328,137088,27456,832,256,89600,38336,0,109,366,3641617726,3641617726,868672,0
85,1117120,71232,309632,0,3520,16576,247936,191104,277120,232320,884800,640,1152,242944,0,1280,3072,138368,27072,1024,128,89088,39552,0,110,373,3641617726,3641617726,868224,0
86,1117312,70272,310656,0,3520,16320,249216,184704,282624,237120,880192,640,1088,244160,0,1088,3200,138880,27264,1024,256,89216,32576,0,106,355,3641617726,3641617726,863872,0
87,1117376,70080,310016,0,3456,16512,249984,181632,285696,240256,877120,576,1088,244992,0,1344,3264,140864,27072,1216,192,89408,30464,0,99,335,3641617726,3641617726,860608,0
88,1116992,70848,310592,0,3520,16640,248960,173824,292608,247936,869056,640,1152,244032,0,1216,3200,142144,27392,1024,192,88832,22592,0,91,308,3641617726,3641617726,852416,0
89,1117120,71104,308224,0,3456,16512,246720,173056,298048,252416,864704,512,1024,241728,0,1216,3072,141248,26880,1152,192,88832,22336,0,84,282,3641617726,3641617726,848192,0
90,1117376,70656,310144,0,136000,16512,247232,173696,163136,117248,1000128,768,1152,242176,0,1408,3200,139712,27456,1024,128,90240,22272,0,75,254,3641617726,3641617726,983616,0
91,1117120,71040,309696,0,3648,37696,250112,174336,270592,225216,891904,704,1152,245056,0,1152,3072,143488,27456,1088,192,89664,22464,0,84,284,3641617726,3641617726,854208,0
92,1117248,69888,309440,0,3456,16448,249792,173696,294528,249024,868224,640,1152,244864,0,1280,3136,143680,27264,1088,128,89920,22080,0,86,288,3641617726,3641617726,851776,0
93,1116992,71552,307584,0,3456,16832,250240,173248,294080,248896,868096,704,1152,245056,0,1216,3200,143232,27520,1088,192,89344,22208,0,119,383,3641617726,3641617726,851264,0
94,1116992,71040,309632,0,3392,16256,245632,172736,298304,252992,864000,704,1152,240576,0,1280,3072,138304,27840,1088,128,89088,22464,0,162,484,3641617726,3641617726,847744,0
95,1677824,635136,309952,0,3456,16512,250560,175744,286464,228416,1449408,640,1152,245696,0,1280,3264,143232,28224,1216,192,90496,22528,0,225,654,3641617726,3641617726,1432896,0
96,1676992,619712,308928,0,3456,16384,248640,174848,305024,260352,1416640,832,1152,243776,0,1280,3136,142848,27136,960,128,89344,22400,0,200,546,3641617726,3641617726,1400256,0
97,1117184,64768,307328,0,3584,16704,252352,172864,299584,254336,862848,704,1088,247360,0,1216,3136,146112,27200,896,192,89536,22464,0,173,450,3641617726,3641617726,846144,0
98,1117312,65792,310400,0,3456,16320,254080,171136,296128,250688,866624,640,1088,249216,0,1344,3008,147520,27456,1024,192,88768,21888,0,178,451,3641617726,3641617726,850304,0
99,1117120,66048,308480,0,5568,16192,251072,170176,299584,254656,862464,576,1216,245952,0,1280,3008,144576,27328,1024,128,88640,21952,0,178,443,3641617726,3641617726,846272,0
