frame,ALL,FTR,STG,BG,AUD,HUD,SRC,MISC,OTHR,WAIT,WORK,SHDT,SWRM,GCRA,SCPU,SCAT,SPRM,SINT,SPHD,SPHC,MWPN,MEFX,MPRT,MTEX,GPOL,GVTX,DGSA,DGSB,WORK-H,WRAPFIX
114,1117120,68736,305152,0,3456,16256,316736,253248,153536,108160,1008960,4672,1088,311616,0,1728,3264,163136,57664,1152,256,166208,22720,0,186,452,1338678644,2045072500,992704,0
115,1117120,68224,304704,0,3456,16448,315712,251648,156928,112384,1004736,4352,1088,310528,0,1728,3328,161344,57088,1152,256,166016,22336,0,185,453,4188059477,1010919574,988288,0
116,1117568,68672,302976,0,3456,16448,315328,253248,157440,112512,1005056,4416,1088,310208,0,1600,3200,163648,56960,960,384,166144,22976,0,187,463,589226134,568701083,988608,0
117,1117504,68672,305152,0,3456,16576,317696,253696,152256,105920,1011584,4544,960,312704,0,1600,3008,164864,57344,1024,192,166464,22720,0,187,464,865009532,2000081586,995008,0
118,1116480,68224,302848,0,3328,38464,319936,253248,130432,84736,1031744,4544,1024,314944,0,1600,3328,167296,57088,896,320,166720,22720,0,186,467,1096092868,3979609152,993280,0
119,1117184,69568,305536,0,3328,16832,316416,252352,153152,108544,1008640,4608,1088,311424,0,1728,3200,163904,56768,1216,256,165568,22784,0,187,464,3960349426,3147627867,991808,0
120,1117056,68416,304448,0,3328,16768,316160,251072,156864,112128,1004928,4352,1024,310976,0,1664,3456,162880,57280,960,192,165440,22656,0,187,462,1948273314,1784528458,988160,0
121,1117504,68480,305792,0,3392,16896,330944,251968,140032,95168,1022336,4480,1088,325888,0,1600,3200,178496,56320,1024,192,166272,22336,0,185,462,4114480406,1298800722,1005440,0
122,1117120,68608,317696,0,3328,16640,364416,252032,94400,48704,1068416,4160,960,359488,0,1664,3072,160768,57664,960,192,165888,22016,0,180,451,3288221435,90140828,1051776,0
123,1117184,68160,310848,0,5440,16128,324672,252288,139648,94400,1022784,4352,960,319680,0,1664,3136,161984,56640,1024,256,165568,22848,0,179,448,4250875569,571856082,1006656,0
