frame,ALL,FTR,STG,BG,AUD,HUD,SRC,MISC,OTHR,WAIT,WORK,SHDT,SWRM,GCRA,SCPU,SCAT,SPRM,SINT,SPHD,SPHC,WORK-H,WRAPFIX
67,1117696,28480,434304,0,3392,16960,263360,148032,223168,189760,927936,1088,960,258176,0,1152,3200,140672,34432,1024,910976,0
68,1117504,27648,433216,0,3392,16896,259520,151296,225536,192384,925120,704,1088,254464,0,1280,3200,137856,33600,1024,908224,0
69,1117504,28096,433664,0,79488,16256,259648,147456,152896,120192,997312,704,1088,254272,0,1408,3456,136448,34240,1024,981056,0
70,1117504,27520,435136,0,3264,16768,261952,148032,224832,192000,925504,640,1088,256768,0,1408,3328,140288,32960,1024,908736,0
71,1117760,27712,435584,0,3328,16576,262016,147520,225024,191936,925824,640,1024,256896,0,1408,3456,140160,33472,1024,909248,0
72,1117504,27328,432320,0,3392,16576,260928,147136,229824,197120,920384,768,1024,256000,0,1280,3264,139136,33280,960,903808,0
73,1117632,27264,433024,0,3328,16832,261568,147072,228544,195584,922048,704,1152,256448,0,1280,3200,139328,33792,896,905216,0
74,1117376,28096,434944,0,3264,16896,261120,147008,226048,193216,924160,640,1152,256064,0,1216,3200,138816,33792,1024,907264,0
75,1677824,27264,433216,0,3584,16768,451264,165632,580096,547136,1130688,832,1024,446144,0,1408,3328,305408,41792,1088,1113920,0
76,1677760,27840,434944,0,3456,329024,270016,165888,446592,413440,1264320,640,1088,264704,0,1216,3584,145024,33472,896,935296,0
77,7279936,4588736,437760,0,3648,16192,1525696,200768,507136,474176,6805760,640,1088,1520448,0,1280,3456,361216,38080,960,6789568,0
78,1677696,146176,436864,0,3584,16896,285696,205952,582528,549696,1128000,704,1024,280512,0,1472,3456,145664,36864,1152,1111104,0
79,1677760,144832,435584,0,3648,16576,284352,210496,582272,549248,1128512,640,1088,279168,0,1344,3328,144384,36992,1088,1111936,0
80,1117824,144640,433600,0,3584,16768,273856,206528,38848,5568,1112256,768,1024,268736,0,1216,3200,144960,36544,896,1095488,0
81,1677568,145152,434816,0,3584,16960,310720,209088,557248,524416,1153152,768,1088,305536,0,1152,3264,170176,36672,1024,1136192,0
82,1677888,145344,435776,0,3648,16896,287872,222464,565888,532800,1145088,704,1024,282688,0,1280,3328,140288,36864,1088,1128192,0
83,1677888,144512,434944,0,136512,342720,275008,213312,130880,97088,1580800,896,1088,269824,0,1344,3392,144512,37120,960,1238080,0
84,1117568,143936,435072,0,3648,16960,273152,207680,37120,4288,1113280,704,1088,267904,0,1280,3392,143488,36800,896,1096320,0
85,1117632,146112,435072,0,3584,16768,272256,209408,34432,1536,1116096,704,1088,267136,0,1344,3392,143808,36864,960,1099328,0
86,1117824,146048,433792,0,3648,16896,274240,198336,44864,11584,1106240,704,1152,268928,0,1344,3264,146048,37056,960,1089344,0
87,1117440,144640,433536,0,3648,16320,275776,194112,49408,16576,1100864,896,1024,270656,0,1408,3328,148608,36608,1088,1084544,0
88,1117696,144896,434752,0,3776,16896,271040,183744,62592,29952,1087744,896,1024,266112,0,1344,3584,145856,36480,1088,1070848,0
89,1117696,145344,435456,0,3712,16704,271360,184512,60608,27840,1089856,704,1024,266368,0,1280,3456,146368,37376,960,1073152,0
90,1117696,144960,434112,0,3648,16832,269568,184576,64000,30912,1086784,704,1088,264512,0,1344,3520,145664,36800,1088,1069952,0
91,1117440,144896,433728,0,3584,16256,274816,184704,59456,26944,1090496,768,1216,269440,0,1280,3328,150528,36736,1152,1074240,0
92,1117824,145408,432640,0,3584,16896,276544,185024,57728,24448,1093376,640,1088,271360,0,1408,3648,150208,37760,1088,1076480,0
93,4478848,3241216,437632,0,5760,16256,269248,186112,322624,290176,4188672,832,1088,264128,0,1344,3328,143744,37440,960,4172416,0
94,1677504,229440,435008,0,5056,16512,270272,184896,536320,503680,1173824,768,1024,264960,0,1280,3584,145280,37120,960,1157312,0
95,1678016,228352,432768,0,3392,360512,273792,184256,194944,161920,1516096,704,1152,268608,0,1216,3392,148416,37952,1024,1155584,0
96,1117504,111616,434240,0,3328,16448,273600,183872,94400,61760,1055744,704,1088,268224,0,1344,3584,147648,37248,1088,1039296,0
97,1117760,110784,432064,0,3456,16704,279808,182656,92288,59456,1058304,640,1088,274432,0,1344,3520,154560,37568,1152,1041600,0
98,1117632,111040,431872,0,3456,16576,274496,182976,97216,64064,1053568,704,1088,269312,0,1408,3456,149568,36800,1088,1036992,0
99,1117568,110592,430784,0,3264,16640,277824,182656,95808,62848,1054720,832,1088,272832,0,1344,3264,151616,37568,960,1038080,0
100,1677696,111680,432448,0,78848,16640,284352,183808,569920,536960,1140736,768,1024,279104,0,1216,3648,154496,41344,1088,1124096,0
101,1117760,110208,432448,0,3456,16192,279168,184256,92032,59200,1058560,640,1088,273984,0,1216,3392,154560,37120,960,1042368,0
