pc,all_instructions,all_total_cycles,all_issue,all_icache_fill,all_dcache_fill,all_write_buffer,all_bus_contention,all_dma_hold,all_interlock,all_halt_wait,marg_instructions,marg_total_cycles,marg_issue,marg_icache_fill,marg_dcache_fill,marg_write_buffer,marg_bus_contention,marg_dma_hold,marg_interlock,marg_halt_wait
0x0209316e,97,97,97,0,0,0,0,0,0,0,16,16,16,0,0,0,0,0,0,0
0x02093172,97,97,97,0,0,0,0,0,0,0,16,16,16,0,0,0,0,0,0,0
0x0209318a,97,97,97,0,0,0,0,0,0,0,16,16,16,0,0,0,0,0,0,0
0x0209324e,3,6,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x0209373e,696,696,696,0,0,0,0,0,0,0,54,54,54,0,0,0,0,0,0,0
0x0209374a,97,97,97,0,0,0,0,0,0,0,16,16,16,0,0,0,0,0,0,0
0x0209374e,97,97,97,0,0,0,0,0,0,0,16,16,16,0,0,0,0,0,0,0
0x02093836,698,698,698,0,0,0,0,0,0,0,54,54,54,0,0,0,0,0,0,0
0x02093838,698,698,-377,699,0,376,0,0,0,0,54,54,-28,54,0,28,0,0,0,0
0x020bd4a0,64,64,0,64,0,0,0,0,0,0,19,19,0,19,0,0,0,0,0,0
0x020bd4a4,64,64,-2,2,64,0,0,0,0,0,19,19,0,0,19,0,0,0,0,0
0x020bd4ac,64,64,0,64,0,0,0,0,0,0,19,19,0,19,0,0,0,0,0,0
0x020bd4b0,64,64,0,64,0,0,0,0,0,0,19,19,0,19,0,0,0,0,0,0
0x020bdeec,64,64,0,64,0,0,0,0,0,0,19,19,0,19,0,0,0,0,0,0
0x020bdef0,64,64,0,64,0,0,0,0,0,0,19,19,0,19,0,0,0,0,0,0
0x02017c90,370,370,0,370,0,0,0,0,0,0,81,81,0,81,0,0,0,0,0,0
0x02017d28,370,370,-192,371,0,191,0,0,0,0,81,81,-43,81,0,43,0,0,0,0
0x02017d2c,370,370,0,0,370,0,0,0,0,0,81,81,0,0,81,0,0,0,0,0
0x02017d30,370,370,-194,373,0,191,0,0,0,0,81,81,-44,82,0,43,0,0,0,0
0x02017d34,370,370,0,370,0,0,0,0,0,0,81,81,0,81,0,0,0,0,0,0
0x02001694,60,60,0,60,0,0,0,0,0,0,12,12,0,12,0,0,0,0,0,0
0x02001696,61,61,61,0,0,0,0,0,0,0,12,12,12,0,0,0,0,0,0,0
0x02064e2e,65,65,0,0,65,0,0,0,0,0,13,13,0,0,13,0,0,0,0,0
0x02064e38,65,65,0,65,0,0,0,0,0,0,13,13,0,13,0,0,0,0,0,0
0x02064e3a,65,65,65,0,0,0,0,0,0,0,13,13,13,0,0,0,0,0,0,0
0x02064e46,65,65,65,0,0,0,0,0,0,0,13,13,13,0,0,0,0,0,0,0
0x02064e48,65,65,0,65,0,0,0,0,0,0,13,13,0,13,0,0,0,0,0,0
0x02065132,65,65,65,0,0,0,0,0,0,0,13,13,13,0,0,0,0,0,0,0
0x02065a52,65,65,65,0,0,0,0,0,0,0,13,13,13,0,0,0,0,0,0,0
0x02065a54,65,65,0,65,0,0,0,0,0,0,13,13,0,13,0,0,0,0,0,0
0x02065a5a,65,65,65,0,0,0,0,0,0,0,13,13,13,0,0,0,0,0,0,0
0x02065a60,65,65,-1,1,65,0,0,0,0,0,13,13,0,0,13,0,0,0,0,0
0x02065a64,65,65,0,65,0,0,0,0,0,0,13,13,0,13,0,0,0,0,0,0
0x020931a6,69,69,69,0,0,0,0,0,0,0,12,12,12,0,0,0,0,0,0,0
0x020931aa,69,69,69,0,0,0,0,0,0,0,12,12,12,0,0,0,0,0,0,0
0x020931ae,69,69,69,0,0,0,0,0,0,0,12,12,12,0,0,0,0,0,0,0
0x020931b2,69,69,69,0,0,0,0,0,0,0,12,12,12,0,0,0,0,0,0,0
0x020931b4,69,69,0,69,0,0,0,0,0,0,12,12,0,12,0,0,0,0,0,0
0x02092b82,18,18,18,0,0,0,0,0,0,0,6,6,6,0,0,0,0,0,0,0
0x02092b84,18,18,0,18,0,0,0,0,0,0,6,6,0,6,0,0,0,0,0,0
0x02092b8a,18,18,18,0,0,0,0,0,0,0,6,6,6,0,0,0,0,0,0,0
0x02092b8c,18,18,0,18,0,0,0,0,0,0,6,6,0,6,0,0,0,0,0,0
0x02092b8e,18,18,18,0,0,0,0,0,0,0,6,6,6,0,0,0,0,0,0,0
0x0208e74e,9,9,9,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0
0x0208e754,9,9,0,9,0,0,0,0,0,0,2,2,0,2,0,0,0,0,0,0
0x0208e75a,9,9,9,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0
0x0208e75e,9,9,9,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0
0x0208e762,9,9,9,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0
0x0208e764,9,9,0,9,0,0,0,0,0,0,2,2,0,2,0,0,0,0,0,0
0x0208e766,9,9,9,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0
0x0208e768,9,9,0,9,0,0,0,0,0,0,2,2,0,2,0,0,0,0,0,0
0x0208e76c,9,9,0,9,0,0,0,0,0,0,2,2,0,2,0,0,0,0,0,0
0x0208e772,7,7,7,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
0x0208e774,7,7,0,7,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0
0x0208e776,7,7,7,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
0x0208e778,7,7,0,7,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0
0x0208e77a,7,7,7,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
0x0208e77e,7,7,7,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
0x0208e782,7,7,7,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
0x0208e784,7,7,0,7,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0
0x0208e9f6,9,9,9,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0
0x0208e9fa,9,9,9,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0
0x0208e9fe,9,9,9,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0
0x0208ea00,9,9,0,9,0,0,0,0,0,0,2,2,0,2,0,0,0,0,0,0
0x020227f4,4,8,0,4,0,0,0,0,4,0,1,2,0,1,0,0,0,0,1,0
0x0202282c,4,8,0,4,0,0,0,0,4,0,1,2,0,1,0,0,0,0,1,0
0x02038e6a,3,3,3,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0
0x02038e7e,2,4,2,2,0,0,0,0,0,0,2,4,2,2,0,0,0,0,0,0
0x02038e82,3,3,3,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0
0x02038e86,3,3,3,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0
0x02038e8a,3,3,0,0,3,0,0,0,0,0,3,3,0,0,3,0,0,0,0,0
0x02038e8e,3,3,3,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0
0x02038eec,2,4,0,0,2,0,0,0,2,0,2,4,0,0,2,0,0,0,2,0
0x02038eee,2,4,2,0,0,0,0,0,2,0,2,4,2,0,0,0,0,0,2,0
0x0208c184,17,18,-4,18,0,4,0,0,0,0,1,2,-1,2,0,1,0,0,0,0
0x0208e088,1,2,0,2,0,0,0,0,0,0,1,2,0,2,0,0,0,0,0,0
0x02039494,2,2,0,2,0,0,0,0,0,0,2,2,0,2,0,0,0,0,0,0
0x020394a4,1,2,0,2,0,0,0,0,0,0,1,2,0,2,0,0,0,0,0,0
0x020394a6,2,2,2,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0
0x02039502,1,2,0,0,0,1,0,0,1,0,1,2,0,0,0,1,0,0,1,0
0x02039508,1,2,0,1,0,0,0,0,1,0,1,2,0,1,0,0,0,0,1,0
0x02039512,1,2,1,1,0,0,0,0,0,0,1,2,1,1,0,0,0,0,0,0
0x0203d2b6,248,248,248,0,0,0,0,0,0,0,11,11,11,0,0,0,0,0,0,0
0x0203d2ba,248,248,248,0,0,0,0,0,0,0,11,11,11,0,0,0,0,0,0,0
0x0203d2be,248,248,248,0,0,0,0,0,0,0,11,11,11,0,0,0,0,0,0,0
0x0203d2c2,248,248,248,0,0,0,0,0,0,0,11,11,11,0,0,0,0,0,0,0
0x0203d2c6,248,248,248,0,0,0,0,0,0,0,11,11,11,0,0,0,0,0,0,0
0x0203d2cc,248,248,0,248,0,0,0,0,0,0,11,11,0,11,0,0,0,0,0,0
0x0203d2ce,248,248,248,0,0,0,0,0,0,0,11,11,11,0,0,0,0,0,0,0
0x0203d2d0,248,248,-2,2,248,0,0,0,0,0,11,11,0,0,11,0,0,0,0,0
0x0203d2d2,248,248,0,0,248,0,0,0,0,0,11,11,0,0,11,0,0,0,0,0
0x0203d2d4,248,248,0,248,0,0,0,0,0,0,11,11,0,11,0,0,0,0,0,0
0x0203d2d8,248,248,0,248,0,0,0,0,0,0,11,11,0,11,0,0,0,0,0,0
0x0203d2da,248,248,248,0,0,0,0,0,0,0,11,11,11,0,0,0,0,0,0,0
0x0203d2e4,248,248,0,248,0,0,0,0,0,0,11,11,0,11,0,0,0,0,0,0
0x0203d2e6,248,248,248,0,0,0,0,0,0,0,11,11,11,0,0,0,0,0,0,0
0x0203d2e8,248,248,0,248,0,0,0,0,0,0,11,11,0,11,0,0,0,0,0,0
0x0203d2ec,248,248,0,248,0,0,0,0,0,0,11,11,0,11,0,0,0,0,0,0
0x0203d2f8,248,248,0,248,0,0,0,0,0,0,11,11,0,11,0,0,0,0,0,0
0x02055546,9,9,9,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0
0x0205ee92,9,9,9,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0
0x0205ee9e,9,9,9,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0
0x0205ef62,248,248,248,0,0,0,0,0,0,0,11,11,11,0,0,0,0,0,0,0
0x0208b8de,9,9,9,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0
0x0208b8e2,9,9,9,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0
0x0208b8e4,9,9,0,9,0,0,0,0,0,0,3,3,0,3,0,0,0,0,0,0
0x0208b8e6,9,9,9,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0
0x0208b8e8,9,9,0,9,0,0,0,0,0,0,3,3,0,3,0,0,0,0,0,0
0x0208b8ea,9,9,9,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0
0x0208b8ec,9,9,0,9,0,0,0,0,0,0,3,3,0,3,0,0,0,0,0,0
0x0208b8f0,9,9,0,9,0,0,0,0,0,0,3,3,0,3,0,0,0,0,0,0
0x0208b8f2,9,9,9,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0
0x0208b8f4,9,9,0,9,0,0,0,0,0,0,3,3,0,3,0,0,0,0,0,0
0x0208b8f6,9,9,9,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0
0x0208b8f8,9,9,0,9,0,0,0,0,0,0,3,3,0,3,0,0,0,0,0,0
0x0208b8fa,9,9,9,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0
0x0208b8fe,9,9,9,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0
0x0208b900,9,9,0,9,0,0,0,0,0,0,3,3,0,3,0,0,0,0,0,0
0x0208b902,9,9,9,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0
0x0208b904,9,9,0,9,0,0,0,0,0,0,3,3,0,3,0,0,0,0,0,0
0x0208b908,9,9,-1,1,9,0,0,0,0,0,3,3,0,0,3,0,0,0,0,0
0x0208b90a,9,9,0,0,9,0,0,0,0,0,3,3,0,0,3,0,0,0,0,0
0x0208b90c,9,9,0,9,0,0,0,0,0,0,3,3,0,3,0,0,0,0,0,0
0x0208b910,9,9,0,9,0,0,0,0,0,0,3,3,0,3,0,0,0,0,0,0
0x0208b924,9,9,0,9,0,0,0,0,0,0,3,3,0,3,0,0,0,0,0,0
0x0208b928,9,9,0,9,0,0,0,0,0,0,3,3,0,3,0,0,0,0,0,0
0x0208b93a,9,9,9,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0
0x0208d0fe,9,9,9,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0
0x0208d104,9,9,0,9,0,0,0,0,0,0,3,3,0,3,0,0,0,0,0,0
0x0208d106,9,9,9,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0
0x0208d376,8,8,8,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0
0x0208d37e,8,8,8,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0
0x0208d3a6,8,8,8,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0
0x0208d4ea,8,8,8,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0
0x0208d4ee,8,8,0,0,0,8,0,0,0,0,3,3,0,0,0,3,0,0,0,0
0x0208d4f2,8,8,8,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0
0x0208d4f6,8,8,8,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0
0x0208d586,9,9,9,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0
0x0208d58a,9,9,9,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0
0x0208d58c,9,9,0,9,0,0,0,0,0,0,3,3,0,3,0,0,0,0,0,0
0x0208d598,9,9,0,9,0,0,0,0,0,0,3,3,0,3,0,0,0,0,0,0
0x0208d59a,9,9,9,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0
0x0208d59e,9,9,0,0,9,0,0,0,0,0,3,3,0,0,3,0,0,0,0,0
0x0208d5a2,9,9,0,0,9,0,0,0,0,0,3,3,0,0,3,0,0,0,0,0
0x0208d5aa,9,9,9,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0
0x0208d5ac,9,9,0,9,0,0,0,0,0,0,3,3,0,3,0,0,0,0,0,0
0x0208d5b2,9,9,9,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0
0x0208d5b4,9,9,0,0,9,0,0,0,0,0,3,3,0,0,3,0,0,0,0,0
0x0208d5b6,9,9,9,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0
0x0208d5b8,9,9,0,9,0,0,0,0,0,0,3,3,0,3,0,0,0,0,0,0
0x0208d5ba,9,9,0,0,9,0,0,0,0,0,3,3,0,0,3,0,0,0,0,0
0x0208d5be,9,9,9,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0
0x0208d5c2,9,9,9,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0
0x0208d5d6,9,9,9,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0
0x0208d5da,9,9,0,0,9,0,0,0,0,0,3,3,0,0,3,0,0,0,0,0
0x0208d5de,9,9,9,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0
0x0208d5e6,9,9,0,0,9,0,0,0,0,0,3,3,0,0,3,0,0,0,0,0
0x0208d5ee,9,9,9,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0
0x0208d5f0,9,9,0,9,0,0,0,0,0,0,3,3,0,3,0,0,0,0,0,0
