pc,all_instructions,all_total_cycles,all_issue,all_icache_fill,all_dcache_fill,all_write_buffer,all_bus_contention,all_dma_hold,all_interlock,all_halt_wait,marg_instructions,marg_total_cycles,marg_issue,marg_icache_fill,marg_dcache_fill,marg_write_buffer,marg_bus_contention,marg_dma_hold,marg_interlock,marg_halt_wait
0x02055cf8,163906,6462154,-974810,928242,6214766,293956,0,0,0,0,8620,336431,-49983,47533,322125,16756,0,0,0,0
0x02012fb0,9216,12276,-1327,414,12801,388,0,0,0,0,1024,1279,-109,32,1320,36,0,0,0,0
0x01fffc40,59720,358360,358320,0,0,40,0,0,0,0,12971,77826,77826,0,0,0,0,0,0,0
0x01fff554,35863,103930,56140,0,0,11927,0,0,35863,0,2861,8040,4433,0,0,746,0,0,2861,0
0x02067d04,417807,5816533,-47792,1202380,4229771,9588,0,0,422586,0,23817,324377,-2841,65303,237149,520,0,0,24246,0
0x01ff82f4,1777091,3112669,3112669,0,0,0,0,0,0,0,124395,193253,193253,0,0,0,0,0,0,0
0x01ff82cc,2603211,2603227,2603227,0,0,0,0,0,0,0,176252,176254,176254,0,0,0,0,0,0,0
0x01ff82d0,2603210,2603224,2603224,0,0,0,0,0,0,0,176252,176254,176254,0,0,0,0,0,0,0
0x01ff82d4,2603203,2603203,2603203,0,0,0,0,0,0,0,176251,176251,176251,0,0,0,0,0,0,0
0x01ff82d8,2603206,2603212,2603212,0,0,0,0,0,0,0,176251,176251,176251,0,0,0,0,0,0,0
0x01ff82dc,2603206,2603212,2603212,0,0,0,0,0,0,0,176251,176251,176251,0,0,0,0,0,0,0
0x01fff55a,35863,96979,96979,0,0,0,0,0,0,0,2861,7643,7643,0,0,0,0,0,0,0
0x0203afc0,13388,47240,-194,34046,13388,0,0,0,0,0,1510,5066,-24,3580,1510,0,0,0,0,0
0x020b60cc,5301,74867,-18481,4942,84050,4356,0,0,0,0,645,10945,-2577,876,12030,616,0,0,0,0
0x020b68e0,111524,224145,0,112192,0,0,0,0,111953,0,28449,57103,0,28625,0,0,0,0,28478,0
0x0203afba,13388,47219,13388,0,0,0,0,0,33831,0,1510,5270,1510,0,0,0,0,0,3760,0
0x0201b944,6144,12356,-120,116,6204,12,0,0,6144,0,1024,2090,-25,22,1061,8,0,0,1024,0
0x0201b94c,6144,12302,0,12302,0,0,0,0,0,0,1024,2051,0,2051,0,0,0,0,0,0
0x0201b95c,6144,12297,57,12240,0,0,0,0,0,0,1024,2051,4,2047,0,0,0,0,0,0
0x020beef0,23957,111172,-1196,101176,0,11192,0,0,0,0,3559,17868,-364,15780,0,2452,0,0,0,0
0x020bf028,23957,100261,843,98706,0,712,0,0,0,0,3559,14710,134,14534,0,42,0,0,0,0
0x0200d8c0,6522,268633,-39090,135079,163912,8732,0,0,0,0,2414,97013,-14466,50036,58531,2912,0,0,0,0
0x0201b928,9472,10399,0,10399,0,0,0,0,0,0,1024,1166,0,1166,0,0,0,0,0,0
0x020b991c,106090,212721,0,106126,0,0,0,0,106595,0,27841,55810,0,27849,0,0,0,0,27961,0
0x020b6ba0,106276,213096,0,107092,0,0,0,0,106004,0,27886,55916,0,28102,0,0,0,0,27814,0
0x020b993c,106090,212590,0,106705,0,0,0,0,105885,0,27841,55800,0,28018,0,0,0,0,27782,0
0x02012cd8,9472,10100,-192,390,9898,4,0,0,0,0,1024,1116,-23,50,1089,0,0,0,0,0
0x02012fa4,9216,9461,-196,181,9476,0,0,0,0,0,1024,1027,-12,15,1024,0,0,0,0,0
0x01ff84e8,1638647,4361799,4361799,0,0,0,0,0,0,0,76138,202688,202688,0,0,0,0,0,0,0
0x02012ccc,9472,9841,-130,302,9649,20,0,0,0,0,1024,1095,-27,70,1052,0,0,0,0,0
0x02012cc4,9472,9726,-115,93,9740,8,0,0,0,0,1024,1075,-24,17,1082,0,0,0,0,0
0x020cbec0,52497,195894,-16642,13843,188117,10576,0,0,0,0,9569,37974,-3305,2399,36812,2068,0,0,0,0
0x020cc384,13816,91913,-2813,60335,33727,664,0,0,0,0,2032,16499,-709,9755,7269,184,0,0,0,0
