pc,all_instructions,all_total_cycles,all_issue,all_icache_fill,all_dcache_fill,all_write_buffer,all_bus_contention,all_dma_hold,all_interlock,all_halt_wait,marg_instructions,marg_total_cycles,marg_issue,marg_icache_fill,marg_dcache_fill,marg_write_buffer,marg_bus_contention,marg_dma_hold,marg_interlock,marg_halt_wait
0x01ffa370,650,3117,-253,0,3170,200,0,0,0,0,60,336,-35,0,347,24,0,0,0,0
0x020a99e4,334,1582,-96,608,1050,20,0,0,0,0,23,67,0,44,23,0,0,0,0,0
0x020225a0,410,3221,-1,3222,0,0,0,0,0,0,12,90,0,90,0,0,0,0,0,0
0x020aaeea,3116,66375,41248,6431,15580,0,0,0,3116,0,160,3488,2208,320,800,0,0,0,160,0
0x02028b38,116,7871,3596,4275,0,0,0,0,0,0,1,88,31,57,0,0,0,0,0,0
0x02028fcc,116,9992,0,7192,0,2800,0,0,0,0,1,88,0,63,0,25,0,0,0,0
0x02059b48,2,176,-12,26,146,4,0,0,12,0,0,0,0,0,0,0,0,0,0,0
0x0208cb46,2,148,26,0,110,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x020a4dd2,38,888,143,0,598,44,0,0,103,0,22,690,110,0,468,40,0,0,72,0
0x020279c8,348,6434,-1472,247,7211,448,0,0,0,0,3,76,-18,3,87,4,0,0,0,0
0x01ff87c0,114168,114168,114168,0,0,0,0,0,0,0,5851,5851,5851,0,0,0,0,0,0,0
0x01ff87c4,114168,114168,114168,0,0,0,0,0,0,0,5851,5851,5851,0,0,0,0,0,0,0
0x01ff87d8,114169,114171,114171,0,0,0,0,0,0,0,5851,5851,5851,0,0,0,0,0,0,0
0x01ff87dc,114168,114168,114168,0,0,0,0,0,0,0,5851,5851,5851,0,0,0,0,0,0,0
0x01ff87ec,114169,114171,3,0,114168,0,0,0,0,0,5851,5851,0,0,5851,0,0,0,0,0
0x01ff87f4,114168,114168,0,0,114168,0,0,0,0,0,5851,5851,0,0,5851,0,0,0,0,0
0x01ff880c,114168,114168,0,0,114168,0,0,0,0,0,5851,5851,0,0,5851,0,0,0,0,0
0x01ff881c,114168,114168,0,0,114168,0,0,0,0,0,5851,5851,0,0,5851,0,0,0,0,0
0x01ff8824,114168,114168,0,0,114168,0,0,0,0,0,5851,5851,0,0,5851,0,0,0,0,0
0x01ff882c,114168,114168,0,0,114168,0,0,0,0,0,5851,5851,0,0,5851,0,0,0,0,0
0x01ff8834,114169,114171,3,0,114168,0,0,0,0,0,5851,5851,0,0,5851,0,0,0,0,0
0x01ff8848,114170,114174,6,0,114168,0,0,0,0,0,5851,5851,0,0,5851,0,0,0,0,0
0x01ff8850,114169,114171,3,0,114168,0,0,0,0,0,5851,5851,0,0,5851,0,0,0,0,0
