frame,ALL,FTR,STG,BG,AUD,HUD,SRC,MISC,OTHR,WAIT,WORK,SHDT,SWRM,GCRA,SCPU,SCAT,SPRM,SINT,SPHD,SPHC,WORK-H,WRAPFIX
187,1677888,419648,437952,0,1792,17280,360064,97856,343296,309888,1368000,8256,1088,355136,0,1536,3200,170752,86080,1088,1350720,0
188,2237952,831936,434944,0,1792,17216,360448,95104,496512,463232,1774720,8000,1088,355328,0,1536,3264,170368,86912,960,1757504,0
189,1677824,420928,436416,0,78144,16832,385280,97344,242880,209472,1468352,8704,1088,379968,0,1472,3136,168000,86016,960,1451520,0
190,2237888,420800,436864,0,1920,438720,371456,97792,470336,437696,1800192,8640,1152,366336,0,1792,3008,169984,85568,960,1361472,0
191,1677888,420672,437952,0,1856,17280,372672,97408,330048,296512,1381376,8192,1088,367552,0,1664,3072,170816,86208,1024,1364096,0
192,1677696,420480,438272,0,1856,16960,374720,97216,328192,294912,1382784,8384,1152,369472,0,1536,3136,171776,86464,1152,1365824,0
193,1677760,419904,440064,0,1856,17216,366144,98048,334528,302336,1375424,8320,1088,361088,0,1600,2880,165760,85440,896,1358208,0
194,1677632,419648,440128,0,1792,16896,370688,97792,330688,298304,1379328,8448,1152,365632,0,1664,3264,168192,86592,1024,1362432,0
195,1677696,422912,436992,0,1856,17088,366400,98944,333504,301248,1376448,8640,1216,361280,0,1472,3008,168192,86336,1088,1359360,0
196,1678272,420928,439104,0,1856,16768,360192,98304,341120,308672,1369600,8448,1152,354880,0,1792,3200,171008,85952,960,1352832,0
197,2239360,440000,447616,0,3328,45440,1067072,114240,121664,86144,2153216,10368,1280,793600,72704,1728,3264,448896,97728,1152,2107776,0
198,1677760,382272,445568,0,3200,24768,513984,113920,194048,158208,1519552,9984,1088,508672,138688,1856,3584,306624,95360,1152,1494784,0
199,1677696,382976,444800,0,3200,25088,508288,114752,198592,162752,1514944,9984,1088,502720,137600,1664,2944,301696,94848,1216,1489856,0
200,2238144,382400,448448,0,3200,448448,511936,114112,329600,293568,1944576,10048,1216,506368,138496,1920,3072,305536,95040,896,1496128,0
201,1677504,383808,445824,0,3328,24640,506176,114880,198848,163392,1514112,10240,1088,500864,137472,1600,3328,300608,94208,1152,1489472,0
202,1677696,384640,450624,0,3136,24768,512512,114560,187456,152768,1524928,10432,1088,507264,139392,1856,3200,305600,96128,1024,1500160,0
203,1677760,382848,445824,0,137920,25280,478592,115200,92096,57344,1620416,10304,1216,472960,110656,1728,3136,273344,93632,1152,1595136,0
204,1677760,382720,447936,0,3072,25024,438464,114496,266048,230272,1447488,9920,1216,432960,73280,1856,3392,234368,93568,1024,1422464,0
205,1677952,381952,445248,0,3072,24448,439936,115328,267968,232512,1445440,10112,1088,434176,73472,1664,3136,234432,94144,1024,1420992,0
206,1677696,384128,445184,0,3136,24896,446464,114752,259136,224320,1453376,10432,1216,441024,72128,1792,3072,239936,95168,1152,1428480,0
207,1678016,382656,446720,0,3200,24896,455168,113664,251712,215808,1462208,10176,1152,449536,73664,1792,3200,249280,95104,1088,1437312,0
