pc,all_instructions,all_total_cycles,all_issue,all_icache_fill,all_dcache_fill,all_write_buffer,all_bus_contention,all_dma_hold,all_interlock,all_halt_wait,marg_instructions,marg_total_cycles,marg_issue,marg_icache_fill,marg_dcache_fill,marg_write_buffer,marg_bus_contention,marg_dma_hold,marg_interlock,marg_halt_wait
0x0206935a,10135,10135,10135,0,0,0,0,0,0,0,446,446,446,0,0,0,0,0,0,0
0x0206935e,10135,10135,10135,0,0,0,0,0,0,0,446,446,446,0,0,0,0,0,0,0
0x02026c58,30,5430,0,1380,0,4050,0,0,0,0,5,905,0,230,0,675,0,0,0,0
0x0200173c,6207,213340,0,213340,0,0,0,0,0,0,320,11383,0,11383,0,0,0,0,0,0
0x0205ab6e,1545,6305,1545,0,0,0,0,0,4760,0,59,238,59,0,0,0,0,0,179,0
0x020bfc9c,6095,50452,-746,44346,0,757,0,0,6095,0,564,4622,-64,4061,0,61,0,0,564,0
0x0205ea30,43768,254553,0,254553,0,0,0,0,0,0,2197,12782,0,12782,0,0,0,0,0,0
0x020a787e,5,485,5,228,0,252,0,0,0,0,2,208,2,80,0,126,0,0,0,0
0x0205ea00,43768,156086,0,156086,0,0,0,0,0,0,2197,8069,0,8069,0,0,0,0,0,0
0x02055b30,34491,77416,0,77416,0,0,0,0,0,0,3265,6118,0,6118,0,0,0,0,0,0
0x0208ce5c,1294,3028,0,3028,0,0,0,0,0,0,844,2125,0,2125,0,0,0,0,0,0
0x0205fc7c,28,360,174,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x0203e79c,22904,127622,-6652,111370,22904,0,0,0,0,0,1334,6647,-342,5655,1334,0,0,0,0,0
0x020ceea6,1019,10610,1532,0,7315,144,0,0,1619,0,245,1725,532,0,880,8,0,0,305,0
0x0206bfde,80387,229982,163775,66207,0,0,0,0,0,0,4157,11795,8385,3410,0,0,0,0,0,0
