pc,all_instructions,all_total_cycles,all_issue,all_icache_fill,all_dcache_fill,all_write_buffer,all_bus_contention,all_dma_hold,all_interlock,all_halt_wait,marg_instructions,marg_total_cycles,marg_issue,marg_icache_fill,marg_dcache_fill,marg_write_buffer,marg_bus_contention,marg_dma_hold,marg_interlock,marg_halt_wait
0x020914e4,1402,4044,-2,2644,1402,0,0,0,0,0,98,278,0,180,98,0,0,0,0,0
0x0200e18c,1,40,-6,4,34,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x02006ef4,1,40,-6,1,45,0,0,0,0,0,1,40,-6,1,45,0,0,0,0,0
0x02007002,1,40,-5,0,45,0,0,0,0,0,1,40,-5,0,45,0,0,0,0,0
0x020368b0,258,1720,0,1462,258,0,0,0,0,0,6,40,0,34,6,0,0,0,0,0
0x02048c10,6,40,0,40,0,0,0,0,0,0,6,40,0,40,0,0,0,0,0,0
0x0206130e,1,40,-5,0,45,0,0,0,0,0,1,40,-5,0,45,0,0,0,0,0
0x02066e32,15,40,15,0,0,0,0,0,25,0,15,40,15,0,0,0,0,0,25,0
0x0209fe6e,43,1720,-215,0,1919,16,0,0,0,0,1,40,-5,0,45,0,0,0,0,0
0x020a231c,1,40,0,40,0,0,0,0,0,0,1,40,0,40,0,0,0,0,0,0
0x0200db18,1,40,-6,1,41,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x020a2dfa,1,40,-5,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x0200748a,1600,17844,15930,0,1894,20,0,0,0,0,80,880,800,0,80,0,0,0,0,0
0x020a3358,6443,36564,0,6443,0,0,0,0,30121,0,321,1843,0,321,0,0,0,0,1522,0
0x020af704,6400,17154,0,17154,0,0,0,0,0,0,320,868,0,868,0,0,0,0,0,0
0x01ffce9c,19763,59289,59289,0,0,0,0,0,0,0,1022,3066,3066,0,0,0,0,0,0,0
0x01ffcea8,19763,59289,59289,0,0,0,0,0,0,0,1022,3066,3066,0,0,0,0,0,0,0
