pc,all_instructions,all_total_cycles,marg_instructions,marg_total_cycles
0x1ff95c8,524,1179,74,213
0x1ff95cc,524,958,74,180
0x1ff95d0,524,720,74,116
0x1ff95d4,524,559,74,79
0x1ff95d8,524,524,74,74
0x1ff95dc,524,524,74,74
0x1ff95e0,524,666,74,92
0x1ff95e4,524,686,74,125
0x1ff95e8,524,734,74,134
0x1ff95ec,524,524,74,74
0x1ff95f0,524,6401,74,869
0x1ff95f4,524,2775,74,376
0x1ff95f8,524,524,74,74
0x1ff95fc,524,524,74,74
0x1ff9600,524,858,74,74
0x1ff9604,524,559,74,74
0x1ff9608,524,3783,74,446
0x1ff960c,524,524,74,74
0x1ff9610,524,524,74,74
0x1ff9614,524,524,74,74
0x1ff9618,524,524,74,74
0x1ff961c,524,524,74,74
0x1ff9620,524,524,74,74
0x1ff9624,524,1572,74,222
0x1ff9640,606,606,84,84
0x1ff9644,606,1212,84,168
0x1ff9648,606,606,84,84
0x1ff964c,606,606,84,84
0x1ff9650,606,606,84,84
0x1ff9654,606,606,84,84
0x1ff9658,606,606,84,84
0x1ff965c,606,606,84,84
0x1ff9660,606,2655,84,456
0x1ff9664,606,1487,84,218
0x1ff9668,606,606,84,84
0x1ff966c,606,1624,84,197
0x1ff9670,606,2248,84,254
0x1ff9674,606,1212,84,168
0x1ff9678,606,1654,84,232
0x1ff967c,82,82,10,10
0x1ff9680,82,82,10,10
0x1ff9684,82,1777,10,229
0x1ff9688,82,287,10,35
0x1ff968c,82,164,10,20
0x1ff9690,82,2171,10,267
0x1ff9694,82,287,10,35
0x1ff9698,82,164,10,20
0x1ff969c,82,82,10,10
0x1ff96a0,606,606,84,84
0x1ff96a4,606,1818,84,252
0x1ff96d0,606,606,84,84
0x1ff96d4,606,606,84,84
0x1ff96d8,606,606,84,84
0x1ff96dc,606,1817,84,250
0x1ff96e0,606,4848,84,672
0x1ff96e4,606,4074,84,568
0x1ff96e8,606,1272,84,178
0x1ff96ec,606,1818,84,252
0x1ff97b0,606,606,84,84
0x1ff97b4,606,606,84,84
0x1ff97b8,606,606,84,84
0x1ff97bc,606,606,84,84
0x1ff97c0,606,606,84,84
0x1ff97c4,606,606,84,84
0x1ff97c8,606,606,84,84
0x1ff97cc,606,606,84,84
0x1ff97d0,606,606,84,84
0x1ff97d4,606,606,84,84
0x1ff97d8,606,1818,84,252
0x1ff97dc,524,524,74,74
0x1ff97e0,524,524,74,74
0x1ff97e4,524,7005,74,1004
0x1ff97e8,524,1144,74,164
0x1ff97ec,524,524,74,74
0x1ff97f0,524,524,74,74
0x1ff97f4,524,524,74,74
0x1ff97f8,524,524,74,74
0x1ff97fc,524,1048,74,148
0x1ff9800,524,524,74,74
0x1ff9804,524,524,74,74
0x1ff9808,524,524,74,74
0x1ff980c,524,524,74,74
0x1ff9810,524,524,74,74
0x1ff9814,524,524,74,74
0x1ff9818,524,524,74,74
0x1ff981c,524,524,74,74
0x1ff9820,524,524,74,74
0x1ff9824,524,524,74,74
0x1ff9828,524,524,74,74
0x1ff982c,524,524,74,74
0x1ff9830,524,524,74,74
0x1ff9834,524,524,74,74
0x1ff9838,524,524,74,74
0x1ff983c,524,524,74,74
0x1ff9840,524,524,74,74
0x1ff9844,524,524,74,74
0x1ff9848,524,524,74,74
0x1ff984c,524,2620,74,370
0x1ff9850,524,524,74,74
0x1ff9854,524,524,74,74
0x1ff9858,524,524,74,74
0x1ff985c,524,524,74,74
0x1ff9860,524,524,74,74
0x1ff9864,524,524,74,74
0x1ff9868,524,524,74,74
0x1ff986c,524,524,74,74
0x1ff9870,524,524,74,74
0x1ff9874,524,524,74,74
0x1ff9878,524,524,74,74
0x1ff987c,524,524,74,74
0x1ff9880,524,524,74,74
0x1ff9884,524,524,74,74
0x1ff9888,524,3114,74,439
0x1ff988c,3144,12052,444,1702
0x1ff9890,3144,25152,444,3552
0x1ff9894,3144,8384,444,1184
0x1ff9898,524,524,74,74
0x1ff989c,524,2096,74,296
0x1ff98a0,524,3144,74,444
0x1ff98a4,524,1048,74,148
0x1ff98a8,3144,12052,444,1702
0x1ff98ac,3144,25152,444,3552
0x1ff98b0,3144,8384,444,1184
0x1ff98b4,524,524,74,74
0x1ff98b8,524,524,74,74
0x1ff98bc,524,1572,74,222
0x1ff98c0,524,3144,74,444
0x1ff98c4,524,524,74,74
0x1ff98c8,524,524,74,74
0x1ff98cc,524,524,74,74
0x1ff98d0,524,524,74,74
0x1ff98d4,524,524,74,74
0x1ff98d8,524,524,74,74
0x1ff98dc,524,524,74,74
0x1ff98e0,524,524,74,74
0x1ff98e4,524,524,74,74
0x1ff98e8,524,524,74,74
0x1ff98ec,524,524,74,74
0x1ff98f0,524,524,74,74
0x1ff98f4,524,524,74,74
0x1ff98f8,524,524,74,74
0x1ff98fc,524,524,74,74
0x1ff9900,524,524,74,74
0x1ff9904,524,524,74,74
0x1ff9908,524,524,74,74
0x1ff990c,524,524,74,74
0x1ff9910,524,524,74,74
0x1ff9914,524,524,74,74
0x1ff9918,524,1572,74,222
0x1ff991c,524,524,74,74
0x1ff9920,524,1048,74,148
0x1ff9924,524,1048,74,148
0x1ff9928,524,524,74,74
0x1ff992c,524,524,74,74
0x1ff9930,524,524,74,74
0x1ff9934,524,524,74,74
0x1ff9938,524,524,74,74
0x1ff993c,524,524,74,74
0x1ff9940,524,524,74,74
0x1ff9944,524,524,74,74
0x1ff9948,524,524,74,74
0x1ff994c,524,1048,74,148
0x1ff9950,524,524,74,74
0x1ff9954,524,524,74,74
0x1ff9958,524,524,74,74
0x1ff995c,524,524,74,74
0x1ff9960,524,524,74,74
0x1ff9964,524,524,74,74
0x1ff9968,524,524,74,74
0x1ff996c,524,524,74,74
0x1ff9970,524,524,74,74
0x1ff9974,524,524,74,74
0x1ff9978,524,524,74,74
0x1ff997c,524,524,74,74
0x1ff9980,524,524,74,74
0x1ff9984,524,524,74,74
0x1ff9988,524,524,74,74
0x1ff998c,524,524,74,74
0x1ff9990,524,524,74,74
0x1ff9994,524,524,74,74
0x1ff9998,524,524,74,74
0x1ff999c,524,524,74,74
0x1ff99a0,524,524,74,74
0x1ff99a4,524,524,74,74
0x1ff99a8,524,524,74,74
0x1ff99ac,524,524,74,74
0x1ff99b0,524,524,74,74
0x1ff99b4,524,524,74,74
0x1ff99b8,524,524,74,74
0x1ff99bc,524,524,74,74
0x1ff99c0,524,524,74,74
0x1ff99c4,524,524,74,74
0x1ff99c8,524,524,74,74
0x1ff99cc,524,524,74,74
0x1ff99d0,524,3144,74,444
0x1ff99d4,3144,12052,444,1702
0x1ff99d8,3144,25152,444,3552
0x1ff99dc,3144,8384,444,1184
0x1ff99e0,524,1048,74,148
0x1ff99e4,524,524,74,74
0x1ff99e8,524,2096,74,296
0x1ff99ec,524,3144,74,444
0x1ff99f0,524,1048,74,148
0x1ff99f4,3144,12052,444,1702
0x1ff99f8,3144,25152,444,3552
0x1ff99fc,3144,8384,444,1184
0x1ff9a00,524,524,74,74
0x1ff9a04,524,1048,74,148
0x1ff9a08,524,3668,74,518
0x1ff9a0c,524,524,74,74
0x1ff9a10,524,524,74,74
0x1ff9a14,524,524,74,74
0x1ff9a18,524,524,74,74
0x1ff9a1c,524,524,74,74
0x1ff9a20,524,524,74,74
0x1ff9a24,524,524,74,74
0x1ff9a28,524,524,74,74
0x1ff9a2c,524,1048,74,148
0x1ff9a30,524,854,74,140
0x1ff9a34,524,574,74,84
0x1ff9a38,524,1048,74,148
0x1ff9a3c,524,524,74,74
0x1ff9a40,524,1572,74,222
0x1ff9c98,5310,43809,602,4918
0x1ff9c9c,5310,5310,602,602
0x1ff9ca0,5310,5310,602,602
0x1ff9ca4,5310,5310,602,602
0x1ff9ca8,5310,5310,602,602
0x1ff9cac,5310,5310,602,602
0x1ff9cb0,5310,5310,602,602
0x1ff9cb4,5310,10620,602,1204
0x1ff9cb8,5310,5310,602,602
0x1ff9cbc,5311,5313,602,602
0x1ff9cc0,5310,5310,602,602
0x1ff9cc4,5310,5310,602,602
0x1ff9cc8,5310,15930,602,1806
0x1ff9ccc,21240,31860,2408,3612
0x1ff9cd0,21240,21240,2408,2408
0x1ff9cd4,21240,63720,2408,7224
0x1ff9cd8,31221,31221,3555,3555
0x1ff9cdc,84960,84960,9632,9632
0x1ff9ce0,84960,84960,9632,9632
0x1ff9ce4,84960,84960,9632,9632
0x1ff9ce8,84960,400687,9632,45192
0x1ff9cec,84961,204785,9632,23182
0x1ff9cf0,84960,183765,9632,20819
0x1ff9cf4,42481,42483,4816,4816
0x1ff9cf8,42481,42483,4816,4816
0x1ff9cfc,42480,42480,4816,4816
0x1ff9d00,42480,42480,4816,4816
0x1ff9d04,42480,42480,4816,4816
0x1ff9d08,42480,42480,4816,4816
0x1ff9d0c,42480,52994,4816,5978
0x1ff9d10,37223,37223,4235,4235
0x1ff9d14,37223,37223,4235,4235
0x1ff9d18,37223,37223,4235,4235
0x1ff9d1c,37223,37223,4235,4235
0x1ff9d20,52461,52461,5963,5963
0x1ff9d24,52462,52464,5963,5963
0x1ff9d28,52461,54953,5963,6236
0x1ff9d2c,52461,114903,5963,13073
0x1ff9d30,21240,21240,2408,2408
0x1ff9d34,21240,21240,2408,2408
0x1ff9d38,21240,53100,2408,6020
0x1ff9d3c,5310,43760,602,4954
0x1ff9d40,15238,15238,1728,1728
0x1ff9d44,15238,15238,1728,1728
0x1ff9d48,15238,15238,1728,1728
0x1ff9d4c,15238,15238,1728,1728
0x1ff9d50,15238,15238,1728,1728
0x1ff9d54,15238,45714,1728,5184
0x1ff9d58,42480,42480,4816,4816
0x1ff9d5c,42480,42480,4816,4816
0x1ff9d60,42480,42480,4816,4816
0x1ff9d64,42480,42480,4816,4816
0x1ff9d68,42480,42480,4816,4816
0x1ff9d6c,42480,42480,4816,4816
0x1ff9d70,42480,62442,4816,7110
0x1ff9d74,32499,32499,3669,3669
0x1ff9d78,32499,32499,3669,3669
0x1ff9d7c,32499,32499,3669,3669
0x1ff9d80,32499,32499,3669,3669
0x1ff9d84,32499,49771,3669,5691
0x1ff9d88,32499,32499,3669,3669
0x1ff9d8c,32499,97497,3669,11007
0x1ff9d98,125440,125440,13524,13524
0x1ff9d9c,125440,125440,13524,13524
0x1ff9da0,125440,125440,13524,13524
0x1ff9da4,125440,376320,13524,40572
0x1ff9da8,125440,125440,13524,13524
0x1ff9dac,125440,2437030,13524,262508
0x1ff9db0,125446,1189374,13524,128304
0x1ff9db4,125442,462064,13524,49806
0x1ff9db8,125440,125440,13524,13524
0x1ff9dbc,125440,125440,13524,13524
0x1ff9dc0,125440,396068,13524,42303
0x1ff9dc4,125440,671715,13524,72410
0x1ff9dd0,17920,17920,1932,1932
0x1ff9dd4,17920,184482,1932,19850
0x1ff9dd8,17920,72252,1932,7818
0x1ff9ddc,17920,104217,1932,11227
0x1ff9de0,8960,17920,966,1932
0x1ff9de4,8960,8960,966,966
0x1ff9de8,8960,8960,966,966
0x1ff9dec,8960,8960,966,966
0x1ff9df0,8960,26880,966,2898
0x1ff9df4,8960,72747,966,7685
0x1ff9df8,28160,28160,3036,3036
0x1ff9dfc,28160,216640,3036,24147
0x1ff9e00,28160,204390,3036,22771
0x1ff9e04,28160,113480,3036,12504
0x1ff9e08,28160,198751,3036,21665
0x1ff9e0c,28160,66930,3036,7226
0x1ff9e10,28161,28163,3036,3036
0x1ff9e14,28160,28160,3036,3036
0x1ff9e18,28160,28160,3036,3036
0x1ff9e1c,28160,28160,3036,3036
0x1ff9e20,28160,28160,3036,3036
0x1ff9e24,28160,28160,3036,3036
0x1ff9e28,28160,180540,3036,19501
0x1ff9e2c,24320,24320,2622,2622
0x1ff9e30,24320,48640,2622,5244
0x1ff9e34,24320,24320,2622,2622
0x1ff9e38,24320,75292,2622,8051
0x1ff9e3c,24320,73146,2622,7881
0x1ff9e40,1280,1280,138,138
0x1ff9e44,1280,11423,138,1173
0x1ff9e48,1280,1926,138,207
0x1ff9e4c,1280,1786,138,204
0x1ff9e50,1280,1280,138,138
0x1ff9e54,1280,1280,138,138
0x1ff9e58,1280,1280,138,138
0x1ff9e5c,1280,1280,138,138
0x1ff9e60,1280,1280,138,138
0x1ff9e64,1280,1280,138,138
0x1ff9e68,1280,1280,138,138
0x1ff9e6c,1280,1280,138,138
0x1ff9e70,1280,1280,138,138
0x1ff9e74,1280,7680,138,828
0x1ff9e78,7040,7040,759,759
0x1ff9e7c,7040,7040,759,759
0x1ff9e80,7040,7040,759,759
0x1ff9e84,7040,7040,759,759
0x1ff9e88,7040,7040,759,759
0x1ff9e8c,7040,7040,759,759
0x1ff9e90,7040,7040,759,759
0x1ff9e94,7040,7040,759,759
0x1ff9e98,7040,7040,759,759
0x1ff9e9c,7040,7040,759,759
0x1ff9ea0,7040,7040,759,759
0x1ff9ea4,7040,7040,759,759
0x1ff9ea8,7040,7040,759,759
0x1ff9eac,7040,7040,759,759
0x1ff9eb0,7040,7040,759,759
0x1ff9eb4,7040,7040,759,759
0x1ff9eb8,7040,7041,759,759
0x1ff9ebc,7040,7041,759,759
0x1ff9ec0,7040,7041,759,759
0x1ff9ec4,7040,42240,759,4554
0x1ff9ec8,16000,16000,1725,1725
0x1ff9ecc,16000,153618,1725,16564
0x1ff9ed0,16000,18859,1725,2049
0x1ff9ed4,16000,48000,1725,5175
0x1ff9ed8,16000,48000,1725,5175
0x1ff9edc,5760,5760,621,621
0x1ff9ee0,5760,5760,621,621
0x1ff9ee4,5760,5760,621,621
0x1ff9ee8,5760,36843,621,4038
0x1ff9eec,5760,29670,621,3351
0x1ff9ef0,5760,5770,621,621
0x1ff9ef4,5760,5760,621,621
0x1ff9ef8,5760,5760,621,621
0x1ff9efc,5760,5760,621,621
0x1ff9f00,5760,5760,621,621
0x1ff9f04,5760,5760,621,621
0x1ff9f08,5760,5798,621,621
0x1ff9f0c,5760,5760,621,621
0x1ff9f10,5760,5760,621,621
0x1ff9f14,5760,5760,621,621
0x1ff9f18,5760,5760,621,621
0x1ff9f1c,5760,34560,621,3726
0x1ff9f20,5760,5760,621,621
0x1ff9f24,5760,11520,621,1242
0x1ff9f28,5760,5760,621,621
0x1ff9f2c,5760,17280,621,1863
0x1ff9f30,5760,17280,621,1863
0x1ff9f34,5760,5760,621,621
0x1ff9f38,5760,11520,621,1242
0x1ff9f3c,5760,5760,621,621
0x1ff9f40,5760,17280,621,1863
0x1ff9f44,5760,17280,621,1863
0x1ff9f48,4480,4480,483,483
0x1ff9f4c,4480,22907,483,2720
0x1ff9f50,4480,4519,483,489
0x1ff9f54,4480,4480,483,483
0x1ff9f58,4480,4480,483,483
0x1ff9f5c,4480,4480,483,483
0x1ff9f60,4480,4480,483,483
0x1ff9f64,4480,4480,483,483
0x1ff9f68,4480,4483,483,484
0x1ff9f6c,4480,4523,483,491
0x1ff9f70,4480,4523,483,491
0x1ff9f74,4480,4480,483,483
0x1ff9f78,4480,26880,483,2898
0x1ffa044,11692,11692,1260,1260
0x1ffa048,11692,11692,1260,1260
0x1ffa04c,11692,111794,1260,12048
0x1ffa050,11692,11692,1260,1260
0x1ffa054,11692,11692,1260,1260
0x1ffa058,11692,11692,1260,1260
0x1ffa05c,11692,11692,1260,1260
0x1ffa060,11692,11692,1260,1260
0x1ffa064,11692,11692,1260,1260
0x1ffa068,11692,11692,1260,1260
0x1ffa06c,11692,11692,1260,1260
0x1ffa070,11692,11692,1260,1260
0x1ffa074,11692,11692,1260,1260
0x1ffa078,11692,11692,1260,1260
0x1ffa07c,11692,11692,1260,1260
0x1ffa080,11692,11692,1260,1260
0x1ffa084,46768,46768,5040,5040
0x1ffa088,46768,46768,5040,5040
0x1ffa08c,46768,46768,5040,5040
0x1ffa090,46768,46768,5040,5040
0x1ffa094,46768,46768,5040,5040
0x1ffa098,187073,187075,20160,20160
0x1ffa09c,187072,187072,20160,20160
0x1ffa0a0,187072,187072,20160,20160
0x1ffa0a4,187072,187072,20160,20160
0x1ffa0a8,187072,187072,20160,20160
0x1ffa0ac,748289,1163434,80640,124971
0x1ffa0b0,748290,1213192,80640,131062
0x1ffa0b4,748288,811793,80640,87450
0x1ffa0b8,748288,748288,80640,80640
0x1ffa0bc,748288,1496576,80640,161280
0x1ffa0c0,748288,1870720,80640,201600
0x1ffa0c4,187072,187072,20160,20160
0x1ffa0c8,187072,231704,20160,25133
0x1ffa0cc,187072,399739,20160,43197
0x1ffa0d0,85781,85781,9229,9229
0x1ffa0d4,85781,85781,9229,9229
0x1ffa0d8,85781,85781,9229,9229
0x1ffa0dc,85781,85781,9229,9229
0x1ffa0e0,85781,85781,9229,9229
0x1ffa0e4,85781,85781,9229,9229
0x1ffa0e8,85781,85781,9229,9229
0x1ffa0ec,85781,85781,9229,9229
0x1ffa0f0,187072,187072,20160,20160
0x1ffa0f4,187072,187072,20160,20160
0x1ffa0f8,187072,206518,20160,22418
0x1ffa0fc,187072,467680,20160,50400
0x1ffa100,46768,46768,5040,5040
0x1ffa104,46768,46768,5040,5040
0x1ffa108,46768,46768,5040,5040
0x1ffa10c,46768,46768,5040,5040
0x1ffa110,46768,46768,5040,5040
0x1ffa114,46768,46768,5040,5040
0x1ffa118,46769,116923,5041,12603
0x1ffa11c,11692,11692,1260,1260
0x1ffa120,11692,11692,1260,1260
0x1ffa124,11692,48619,1260,5250
0x1ffa128,11692,48268,1260,5224
0x1ffa12c,11692,109041,1260,11969
0x1ffa130,11692,72108,1260,7860
0x1ffa134,11692,50452,1260,5400
0x1ffa138,11692,47848,1260,5140
0x1ffa13c,11692,46768,1260,5040
0x1ffa140,11692,46768,1260,5040
0x1ffa144,11692,11692,1260,1260
0x1ffa148,11692,147713,1260,15978
0x1ffa14c,101291,101291,10931,10931
0x1ffa150,101291,101291,10931,10931
0x1ffa154,101291,101291,10931,10931
0x1ffa158,101291,101291,10931,10931
0x1ffa15c,101291,101291,10931,10931
0x1ffa160,101291,101291,10931,10931
0x1ffa164,101291,101291,10931,10931
0x1ffa168,101291,101291,10931,10931
0x1ffa16c,101291,101291,10931,10931
0x1ffa170,101291,303873,10931,32793
0x1ffa17c,202,1818,28,252
0x1ffa180,202,202,28,28
0x1ffa184,202,202,28,28
0x1ffa188,202,202,28,28
0x1ffa18c,202,202,28,28
0x1ffa190,202,808,28,112
0x1ffa194,202,202,28,28
0x1ffa198,202,606,28,84
0x1ffa1b8,202,202,28,28
0x1ffa1bc,202,3392,28,490
0x1ffa1c0,202,202,28,28
0x1ffa1c4,202,404,28,56
0x1ffa1c8,202,202,28,28
0x1ffa1cc,202,202,28,28
0x1ffa1d0,202,202,28,28
0x1ffa1d4,202,404,28,56
0x1ffa1d8,202,202,28,28
0x1ffa1dc,202,202,28,28
0x1ffa1e0,202,404,28,56
0x1ffa1e4,202,404,28,56
0x1ffa1e8,202,202,28,28
0x1ffa1ec,202,202,28,28
0x1ffa1f0,202,202,28,28
0x1ffa1f4,202,202,28,28
0x1ffa1f8,202,202,28,28
0x1ffa1fc,202,202,28,28
0x1ffa200,202,202,28,28
0x1ffa204,202,202,28,28
0x1ffa208,202,1226,28,184
0x1ffa20c,202,1031,28,128
0x1ffa210,202,782,28,72
0x1ffa214,202,247,28,28
0x1ffa218,202,418,28,28
0x1ffa21c,202,324,28,44
0x1ffa220,141,199,20,20
0x1ffa224,141,209,20,20
0x1ffa228,141,141,20,20
0x1ffa22c,141,141,20,20
0x1ffa230,141,141,20,20
0x1ffa234,141,141,20,20
0x1ffa238,141,423,20,60
0x1ffa2f4,202,202,28,28
0x1ffa2f8,202,202,28,28
0x1ffa2fc,202,2499,28,304
0x1ffa300,202,5243,28,746
0x1ffa304,202,202,28,28
0x1ffa308,202,202,28,28
0x1ffa30c,202,202,28,28
0x1ffa310,202,202,28,28
0x1ffa314,202,202,28,28
0x1ffa318,202,202,28,28
0x1ffa31c,202,797,28,132
0x1ffa320,202,202,28,28
0x1ffa324,202,202,28,28
0x1ffa328,202,202,28,28
0x1ffa32c,202,202,28,28
0x1ffa330,202,202,28,28
0x1ffa334,202,202,28,28
0x1ffa338,202,606,28,84
0x1ffa33c,202,202,28,28
0x1ffa340,202,202,28,28
0x1ffa344,202,202,28,28
0x1ffa348,202,202,28,28
0x1ffa34c,202,202,28,28
0x1ffa350,202,202,28,28
0x1ffa354,202,202,28,28
0x1ffa358,202,202,28,28
0x1ffa35c,202,202,28,28
0x1ffa360,202,202,28,28
0x1ffa364,202,202,28,28
0x1ffa368,202,202,28,28
0x1ffa36c,202,202,28,28
0x1ffa370,202,845,28,101
0x1ffa374,202,277,28,38
0x1ffa378,202,513,28,140
0x1ffa37c,202,434,28,66
0x1ffa380,202,202,28,28
0x1ffa384,202,294,28,48
0x1ffa388,202,202,28,28
0x1ffa38c,202,202,28,28
0x1ffa390,202,202,28,28
0x1ffa394,202,202,28,28
0x1ffa398,202,202,28,28
0x1ffa39c,202,2616,28,370
0x1ffa3a0,202,704,28,101
0x1ffa3a4,202,202,28,28
0x1ffa3a8,202,322,28,46
0x1ffa3ac,202,202,28,28
0x1ffa3b0,202,202,28,28
0x1ffa3b4,202,202,28,28
0x1ffa3b8,202,202,28,28
0x1ffa3bc,202,202,28,28
0x1ffa3c0,202,4083,28,586
0x1ffa3c4,202,909,28,126
0x1ffa3c8,202,202,28,28
0x1ffa3cc,202,404,28,56
0x1ffa3d0,202,202,28,28
0x1ffa3d4,202,202,28,28
0x1ffa3d8,202,202,28,28
0x1ffa3dc,202,202,28,28
0x1ffa3e0,202,202,28,28
0x1ffa3e4,202,202,28,28
0x1ffa3e8,202,606,28,84
0x1ffa400,202,202,28,28
0x1ffa404,202,202,28,28
0x1ffa408,202,202,28,28
0x1ffa40c,202,202,28,28
0x1ffa410,202,202,28,28
0x1ffa414,202,484,28,68
0x1ffa418,61,61,8,8
0x1ffa41c,61,61,8,8
0x1ffa420,61,61,8,8
0x1ffa424,61,3965,8,520
0x1ffa428,61,61,8,8
0x1ffa42c,61,61,8,8
0x1ffa430,61,3045,8,382
0x1ffa434,61,61,8,8
0x1ffa438,61,61,8,8
0x1ffa43c,61,1644,8,215
0x1ffa440,61,61,8,8
0x1ffa444,61,61,8,8
0x1ffa448,61,61,8,8
0x1ffa44c,61,102,8,13
0x1ffa450,61,61,8,8
0x1ffa454,61,3503,8,453
0x1ffa458,61,61,8,8
0x1ffa45c,61,61,8,8
0x1ffa460,61,2603,8,341
0x1ffa464,61,61,8,8
0x1ffa468,61,61,8,8
0x1ffa46c,61,61,8,8
0x1ffa470,61,61,8,8
0x1ffa474,61,61,8,8
0x1ffa478,61,61,8,8
0x1ffa47c,61,61,8,8
0x1ffa480,61,61,8,8
0x1ffa484,61,61,8,8
0x1ffa488,61,183,8,24
0x1ffa48c,61,61,8,8
0x1ffa490,61,61,8,8
0x1ffa494,202,202,28,28
0x1ffa498,202,202,28,28
0x1ffa49c,202,202,28,28
0x1ffa4a0,202,606,28,84
0x1ffa4a4,202,3048,28,445
0x1ffa4a8,202,712,28,103
0x1ffa4ac,202,202,28,28
0x1ffa4b0,202,2140,28,313
0x1ffa4b4,202,202,28,28
0x1ffa4b8,202,606,28,84
0x1ffa4bc,202,202,28,28
0x1ffa4c0,202,202,28,28
0x1ffa4c4,202,202,28,28
0x1ffa4c8,202,404,28,56
0x1ffa4cc,202,202,28,28
0x1ffa4d0,202,202,28,28
0x1ffa4d4,202,404,28,56
0x1ffa4d8,202,202,28,28
0x1ffa4dc,202,202,28,28
0x1ffa4e0,202,202,28,28
0x1ffa4e4,202,202,28,28
0x1ffa4e8,202,202,28,28
0x1ffa4ec,202,202,28,28
0x1ffa4f0,202,202,28,28
0x1ffa4f4,202,202,28,28
0x1ffa4f8,202,606,28,84
0x1ffa518,202,202,28,28
0x1ffa51c,202,202,28,28
0x1ffa520,202,202,28,28
0x1ffa524,202,606,28,84
0x1ffa528,61,61,8,8
0x1ffa52c,61,122,8,16
0x1ffa530,61,183,8,24
0x1ffa5c8,61,61,8,8
0x1ffa5cc,61,61,8,8
0x1ffa5d0,61,122,8,16
0x1ffa5d4,61,122,8,16
0x1ffa5d8,61,102,8,13
0x1ffa5dc,202,202,28,28
0x1ffa5e0,202,606,28,84
0x1ffa5e4,202,202,28,28
0x1ffa5e8,202,404,28,56
0x1ffa5ec,202,202,28,28
0x1ffa5f0,202,202,28,28
0x1ffa5f4,202,606,28,84
0x1ffa5f8,202,4743,28,615
0x1ffa5fc,202,709,28,96
0x1ffa600,202,1849,28,244
0x1ffa604,202,2102,28,303
0x1ffa608,202,914,28,131
0x1ffa60c,202,2956,28,433
0x1ffa610,202,202,28,28
0x1ffa614,202,202,28,28
0x1ffa618,202,202,28,28
0x1ffa61c,202,202,28,28
0x1ffa620,202,202,28,28
0x1ffa624,202,203,28,28
0x1ffa628,202,244,28,33
0x1ffa62c,202,203,28,28
0x1ffa630,202,606,28,84
0x1ffa634,141,141,20,20
0x1ffa638,141,282,20,40
0x1ffa63c,141,141,20,20
0x1ffa640,141,141,20,20
0x1ffa644,141,282,20,40
0x1ffa648,141,423,20,60
0x1ffa774,202,202,28,28
0x1ffa778,202,324,28,44
0x1ffa77c,141,141,20,20
0x1ffa780,141,282,20,40
0x1ffa784,141,141,20,20
0x1ffa788,141,141,20,20
0x1ffa78c,141,282,20,40
0x1ffa790,141,141,20,20
0x1ffa794,202,1196,28,215
0x1ffa798,202,499,28,76
0x1ffa79c,202,202,28,28
0x1ffa7a0,202,244,28,34
0x1ffa7a4,202,404,28,56
0x1ffa7a8,202,606,28,84
0x1ffa7b8,202,202,28,28
0x1ffa7bc,202,606,28,84
0x1ffa7cc,202,1824,28,219
0x1ffa7d0,202,709,28,96
0x1ffa7d4,202,202,28,28
0x1ffa7d8,202,1216,28,164
0x1ffa7dc,202,202,28,28
0x1ffa7e0,202,606,28,84
0x1ffa7e4,202,202,28,28
0x1ffa7e8,202,202,28,28
0x1ffa7ec,202,202,28,28
0x1ffa7f0,202,202,28,28
0x1ffa7f4,202,808,28,112
0x1ffa7f8,202,202,28,28
0x1ffa7fc,202,789,28,63
0x1ffa800,202,3339,28,409
0x1ffa804,202,202,28,28
0x1ffa808,202,202,28,28
0x1ffa80c,202,202,28,28
0x1ffa810,202,307,28,59
0x1ffa814,202,217,28,33
0x1ffa818,202,202,28,28
0x1ffa81c,202,202,28,28
0x1ffa820,202,344,28,34
0x1ffa824,202,424,28,56
0x1ffa828,202,246,28,28
0x1ffa82c,202,404,28,56
0x1ffa830,202,202,28,28
0x1ffa834,202,404,28,56
0x1ffa838,202,202,28,28
0x1ffa83c,202,202,28,28
0x1ffa840,202,202,28,28
0x1ffa844,202,202,28,28
0x1ffa848,202,202,28,28
0x1ffa84c,202,202,28,28
0x1ffa850,202,606,28,84
0x1ffa854,202,202,28,28
0x1ffa858,202,202,28,28
0x1ffa85c,202,202,28,28
0x1ffa860,202,202,28,28
0x1ffa864,202,606,28,84
0x1ffa868,202,202,28,28
0x1ffa86c,202,202,28,28
0x1ffa870,202,202,28,28
0x1ffa874,202,202,28,28
0x1ffa878,202,606,28,84
0x1ffa87c,202,202,28,28
0x1ffa880,202,404,28,56
0x1ffa884,202,606,28,84
0x1ffa8cc,202,202,28,28
0x1ffa8d0,202,202,28,28
0x1ffa8d4,202,202,28,28
0x1ffa8d8,202,202,28,28
0x1ffa8dc,202,202,28,28
0x1ffa8e0,202,202,28,28
0x1ffa8e4,202,202,28,28
0x1ffa8e8,202,202,28,28
0x1ffa8ec,202,202,28,28
0x1ffa8f0,202,1653,28,259
0x1ffa8f4,202,789,28,116
0x1ffa8f8,202,1973,28,304
0x1ffa8fc,202,202,28,28
0x1ffa900,202,404,28,56
0x1ffa904,202,202,28,28
0x1ffa908,202,202,28,28
0x1ffa90c,202,606,28,84
0x1ffa910,202,202,28,28
0x1ffa914,202,499,28,61
