pc,all_instructions,all_total_cycles,all_issue,all_icache_fill,all_dcache_fill,all_write_buffer,all_bus_contention,all_dma_hold,all_interlock,all_halt_wait,marg_instructions,marg_total_cycles,marg_issue,marg_icache_fill,marg_dcache_fill,marg_write_buffer,marg_bus_contention,marg_dma_hold,marg_interlock,marg_halt_wait
0x02064712,8781,26343,26343,0,0,0,0,0,0,0,430,1290,1290,0,0,0,0,0,0,0
0x02064724,8781,26343,195,26148,0,0,0,0,0,0,430,1290,12,1278,0,0,0,0,0,0
0x02064730,8781,26343,94,26249,0,0,0,0,0,0,430,1290,2,1288,0,0,0,0,0,0
0x02064748,8781,26343,892,25451,0,0,0,0,0,0,430,1290,38,1252,0,0,0,0,0,0
0x02064752,8781,26343,26343,0,0,0,0,0,0,0,430,1290,1290,0,0,0,0,0,0,0
0x0206475c,8781,26343,154,26189,0,0,0,0,0,0,430,1290,8,1282,0,0,0,0,0,0
0x0206480a,8781,26343,26343,0,0,0,0,0,0,0,430,1290,1290,0,0,0,0,0,0,0
0x02064814,8781,26343,97,26246,0,0,0,0,0,0,430,1290,2,1288,0,0,0,0,0,0
0x02083830,2303,20727,52,20467,0,208,0,0,0,0,106,954,8,914,0,32,0,0,0,0
0x0209751c,1600,28800,0,28800,0,0,0,0,0,0,80,1440,0,1440,0,0,0,0,0,0
0x020982b4,3116,28041,0,28041,0,0,0,0,0,0,160,1440,0,1440,0,0,0,0,0,0
0x0209ee1c,3191,28791,0,28791,0,0,0,0,0,0,152,1432,0,1432,0,0,0,0,0,0
0x0209f624,3116,28044,-973,23179,0,5838,0,0,0,0,160,1440,-51,1185,0,306,0,0,0,0
0x020a9570,25600,28800,0,28800,0,0,0,0,0,0,1280,1440,0,1440,0,0,0,0,0,0
0x020a9a7c,1558,27184,0,27184,0,0,0,0,0,0,80,1393,0,1393,0,0,0,0,0,0
0x020acaf0,3116,28044,0,28044,0,0,0,0,0,0,160,1440,0,1440,0,0,0,0,0,0
0x020aec48,1600,16569,0,12224,0,0,0,0,4345,0,80,894,0,688,0,0,0,0,206,0
0x020af448,3116,28044,0,28044,0,0,0,0,0,0,160,1440,0,1440,0,0,0,0,0,0
0x020af528,3116,28044,-192,6424,18696,0,0,0,3116,0,160,1440,-8,328,960,0,0,0,160,0
0x020b1cda,5909,27398,5909,0,0,0,0,0,21489,0,315,1430,315,0,0,0,0,0,1115,0
0x020c0898,1600,28800,0,28800,0,0,0,0,0,0,80,1440,0,1440,0,0,0,0,0,0
0x020c08d8,1600,28800,0,28800,0,0,0,0,0,0,80,1440,0,1440,0,0,0,0,0,0
0x0200785c,1600,27973,0,27973,0,0,0,0,0,0,80,1403,0,1403,0,0,0,0,0,0
0x02007f9c,1600,27968,-1600,27968,1600,0,0,0,0,0,80,1401,-80,1401,80,0,0,0,0,0
0x02023518,4,72,0,72,0,0,0,0,0,0,1,18,0,18,0,0,0,0,0,0
0x02023578,4,72,0,72,0,0,0,0,0,0,1,18,0,18,0,0,0,0,0,0
0x02023598,4,72,0,68,0,0,0,0,4,0,1,18,0,17,0,0,0,0,1,0
0x020235b8,4,72,-4,72,4,0,0,0,0,0,1,18,-1,18,1,0,0,0,0,0
0x020235d8,4,72,0,72,0,0,0,0,0,0,1,18,0,18,0,0,0,0,0,0
0x020250f8,60,1080,0,1080,0,0,0,0,0,0,7,126,0,126,0,0,0,0,0,0
0x02025138,60,1080,0,1080,0,0,0,0,0,0,7,126,0,126,0,0,0,0,0,0
0x02025178,60,1080,0,1080,0,0,0,0,0,0,7,126,0,126,0,0,0,0,0,0
0x020251f8,60,1080,0,1080,0,0,0,0,0,0,7,126,0,126,0,0,0,0,0,0
0x02025258,60,1080,0,1080,0,0,0,0,0,0,7,126,0,126,0,0,0,0,0,0
0x020254d8,60,1080,-60,1080,60,0,0,0,0,0,7,126,-7,126,7,0,0,0,0,0
0x020254f8,60,1080,-60,1080,60,0,0,0,0,0,7,126,-7,126,7,0,0,0,0,0
0x02025518,60,1080,-60,1080,60,0,0,0,0,0,7,126,-7,126,7,0,0,0,0,0
0x02025538,60,1080,-60,1080,60,0,0,0,0,0,7,126,-7,126,7,0,0,0,0,0
0x02025558,60,1080,0,1080,0,0,0,0,0,0,7,126,0,126,0,0,0,0,0,0
0x020255b8,60,1080,0,1020,0,0,0,0,60,0,7,126,0,119,0,0,0,0,7,0
0x02025658,60,1080,-60,1020,60,0,0,0,60,0,7,126,-7,119,7,0,0,0,7,0
0x02025678,60,1080,-60,1080,60,0,0,0,0,0,7,126,-7,126,7,0,0,0,0,0
0x02025698,60,1080,-10,1080,0,10,0,0,0,0,7,126,-1,126,0,1,0,0,0,0
0x020256f8,60,1080,0,1080,0,0,0,0,0,0,7,126,0,126,0,0,0,0,0,0
0x02025778,60,1080,0,1080,0,0,0,0,0,0,7,126,0,126,0,0,0,0,0,0
0x02025798,60,1080,0,1080,0,0,0,0,0,0,7,126,0,126,0,0,0,0,0,0
0x020257b8,60,1080,0,1080,0,0,0,0,0,0,7,126,0,126,0,0,0,0,0,0
0x020257d8,60,1080,0,1080,0,0,0,0,0,0,7,126,0,126,0,0,0,0,0,0
0x020257f8,60,1080,0,1080,0,0,0,0,0,0,7,126,0,126,0,0,0,0,0,0
0x02025818,60,1080,0,1080,0,0,0,0,0,0,7,126,0,126,0,0,0,0,0,0
0x02025898,60,1080,0,1080,0,0,0,0,0,0,7,126,0,126,0,0,0,0,0,0
0x020258b8,60,1080,-60,1080,60,0,0,0,0,0,7,126,-7,126,7,0,0,0,0,0
0x02025958,31,558,0,558,0,0,0,0,0,0,3,54,0,54,0,0,0,0,0,0
0x020259b8,17,306,0,306,0,0,0,0,0,0,1,18,0,18,0,0,0,0,0,0
0x020259d8,60,1080,0,1080,0,0,0,0,0,0,7,126,0,126,0,0,0,0,0,0
0x02025a18,60,1080,0,1080,0,0,0,0,0,0,7,126,0,126,0,0,0,0,0,0
0x02025a38,60,1080,0,1080,0,0,0,0,0,0,7,126,0,126,0,0,0,0,0,0
0x02025ad8,60,1080,0,1080,0,0,0,0,0,0,7,126,0,126,0,0,0,0,0,0
0x02025af8,60,1080,0,1080,0,0,0,0,0,0,7,126,0,126,0,0,0,0,0,0
0x02025c58,21,378,0,378,0,0,0,0,0,0,5,90,0,90,0,0,0,0,0,0
0x0202dc80,4800,22611,0,22611,0,0,0,0,0,0,240,1132,0,1132,0,0,0,0,0,0
0x02040aac,2069,12350,0,12350,0,0,0,0,0,0,120,718,0,718,0,0,0,0,0,0
0x020545bc,8,144,0,144,0,0,0,0,0,0,4,72,0,72,0,0,0,0,0,0
0x0205919c,24,398,0,398,0,0,0,0,0,0,11,181,0,181,0,0,0,0,0,0
0x02064970,121,1089,0,1089,0,0,0,0,0,0,16,144,0,144,0,0,0,0,0,0
0x0208445c,32,576,0,576,0,0,0,0,0,0,6,108,0,108,0,0,0,0,0,0
0x0208f6a8,6003,18009,164,17845,0,0,0,0,0,0,328,984,5,979,0,0,0,0,0,0
0x0208f6cc,6003,18009,191,17818,0,0,0,0,0,0,328,984,17,967,0,0,0,0,0,0
0x0208f6f8,6002,18006,138,17868,0,0,0,0,0,0,328,984,7,977,0,0,0,0,0,0
0x0208f764,6003,16467,0,16467,0,0,0,0,0,0,328,904,0,904,0,0,0,0,0,0
0x0208f76e,6004,18012,18009,0,0,3,0,0,0,0,328,984,984,0,0,0,0,0,0,0
0x0208f78c,6003,18009,185,17824,0,0,0,0,0,0,328,984,10,974,0,0,0,0,0,0
