region,instructions,total_cycles,average_cycles,min_cycles,max_cycles,issue,icache_fill,dcache_fill,write_buffer,bus_contention,dma_hold,cart_spin,interlock,halt_wait,gx_paid,gx_blamed
610,1193056,3361408,2.817,0,399957,677695,1206676,735212,123945,76615,16470,0,124844,399951,0,0
1549,1119757,3361406,3.002,0,380873,675198,1135186,659168,115415,77780,16470,0,105923,576266,0,0
431,810437,3361402,4.148,0,849157,480855,967088,711938,140150,75896,16802,0,117336,851337,0,0
324,974861,3361392,3.448,0,545981,637331,1023461,719217,126346,77610,17322,0,118167,641938,0,0
1011,1045700,3361390,3.214,0,730689,616091,1075073,631948,112260,76819,16470,0,102046,730683,0,0
1413,944413,3361388,3.559,0,172385,593932,1088118,777227,133860,77716,17370,0,122919,550246,0,0
1202,1143485,3361370,2.940,0,291531,510261,1258351,816385,134868,74286,16470,0,164802,385947,0,0
1029,1055340,3361340,3.185,0,482339,528947,1151997,772033,143353,73371,16470,0,147331,527838,0,0
895,1080241,3361332,3.112,0,680653,633633,1098983,638674,111313,75952,16534,0,105596,680647,0,0
695,718548,3361328,4.678,0,1076195,452834,863813,631333,134140,81170,16470,0,103125,1078443,0,0
393,734246,3361322,4.578,0,1070179,469652,860428,631190,134350,76531,17750,0,98982,1072439,0,0
168,855256,3361312,3.930,0,842741,547586,941044,690738,129935,76789,16502,0,113763,844955,0,0
1145,790857,3361300,4.250,0,517709,492632,926394,679349,135526,81571,16470,0,116532,912826,0,0
1506,1104456,3361298,3.043,0,632531,642379,1168789,636896,100027,59702,17750,0,103230,632525,0,0
410,786914,3361292,4.271,0,888035,500846,936623,692211,136431,76996,17698,0,110301,890186,0,0
2,801535,3361290,4.194,0,724757,554059,891540,678282,127211,77903,16470,0,101421,914404,0,0
1264,1095346,3361286,3.069,0,324419,573410,1206954,751921,128625,75088,16470,0,147389,461429,0,0
138,782629,3361280,4.295,0,1101183,494318,858324,605136,107885,75108,16470,0,100715,1103324,0,0
295,746717,3361280,4.501,0,1054901,480279,825765,602929,112428,74651,16802,0,98139,1150287,0,0
170,727537,3361248,4.620,0,1056951,437982,819490,642973,119258,74327,16470,0,100353,1150395,0,0
406,917826,3361248,3.662,0,971445,703506,815604,576480,103327,80863,17790,0,92239,971439,0,0
360,833578,3361244,4.032,0,1070557,605849,809142,583107,100990,77433,17698,0,94200,1072825,0,0
710,1125117,3361244,2.987,0,534999,670141,1146513,681150,123625,79124,16470,0,109228,534993,0,0
395,1091872,3361220,3.078,0,631023,628629,1123693,657790,120235,76766,17690,0,105400,631017,0,0
1299,792836,3361214,4.239,0,199017,481727,997674,771618,156560,67702,16470,0,109824,759639,0,0
