pc,all_instructions,all_total_cycles,all_issue,all_icache_fill,all_dcache_fill,all_write_buffer,all_bus_contention,all_dma_hold,all_interlock,all_halt_wait,marg_instructions,marg_total_cycles,marg_issue,marg_icache_fill,marg_dcache_fill,marg_write_buffer,marg_bus_contention,marg_dma_hold,marg_interlock,marg_halt_wait
0x02008274,982002,982008,0,982008,0,0,0,0,0,0,547211,547215,0,547215,0,0,0,0,0,0
0x0200825e,1041860,1080255,1080255,0,0,0,0,0,0,0,571640,592880,592880,0,0,0,0,0,0,0
0x0200826e,982003,982011,982011,0,0,0,0,0,0,0,547210,547212,547212,0,0,0,0,0,0,0
0x02008270,981999,981999,0,981999,0,0,0,0,0,0,547209,547209,0,547209,0,0,0,0,0,0
0x02008272,982000,982002,982002,0,0,0,0,0,0,0,547209,547209,547209,0,0,0,0,0,0,0
0x02008276,982000,982002,982002,0,0,0,0,0,0,0,547210,547212,547212,0,0,0,0,0,0,0
0x0205649c,163906,6606457,-973971,993425,6284199,302804,0,0,0,0,9873,395207,-57971,58380,375278,19520,0,0,0,0
0x02068678,417807,5720078,33489,1119552,4138613,6840,0,0,421584,0,27009,367574,1941,71407,266527,432,0,0,27267,0
0x020680ac,5304,16057,0,5304,0,0,0,0,10753,0,703,2119,0,703,0,0,0,0,1416,0
0x02008260,1041860,1042672,0,1042672,0,0,0,0,0,0,571640,572086,0,572086,0,0,0,0,0,0
0x02008264,1041864,1042684,0,1042684,0,0,0,0,0,0,571641,572089,0,572089,0,0,0,0,0,0
0x02008268,1041861,1042675,0,1042675,0,0,0,0,0,0,571640,572086,0,572086,0,0,0,0,0,0
0x02008288,1041861,1042033,-8773,1050806,0,0,0,0,0,0,571640,571736,-4773,576509,0,0,0,0,0,0
0x0200828c,1041860,1042030,0,1042030,0,0,0,0,0,0,571640,571736,0,571736,0,0,0,0,0,0
0x02008290,1041862,1042036,0,1042036,0,0,0,0,0,0,571642,571742,0,571742,0,0,0,0,0,0
0x02008262,1041861,1041863,1041863,0,0,0,0,0,0,0,571640,571640,571640,0,0,0,0,0,0,0
0x0200826a,1041861,1041863,1041863,0,0,0,0,0,0,0,571641,571643,571643,0,0,0,0,0,0,0
0x0200828a,1041861,1041863,3,0,1041860,0,0,0,0,0,571641,571643,3,0,571640,0,0,0,0,0
0x02008266,1041861,1041863,1041863,0,0,0,0,0,0,0,571640,571640,571640,0,0,0,0,0,0,0
0x02008286,1041860,1041860,1041860,0,0,0,0,0,0,0,571640,571640,571640,0,0,0,0,0,0,0
0x0200828e,1041860,1041860,1041860,0,0,0,0,0,0,0,571640,571640,571640,0,0,0,0,0,0,0
0x01fff55a,29660,80584,80584,0,0,0,0,0,0,0,17708,47032,47032,0,0,0,0,0,0,0
0x020680ae,5304,14072,5352,8720,0,0,0,0,0,0,703,1677,703,974,0,0,0,0,0,0
0x0208bae4,58260,172024,0,172024,0,0,0,0,0,0,12162,35950,0,35950,0,0,0,0,0,0
0x020bb8f8,98623,313681,7048,306633,0,0,0,0,0,0,29806,93993,1711,92282,0,0,0,0,0,0
0x020b8c1c,98834,311930,0,311930,0,0,0,0,0,0,29868,94080,0,94080,0,0,0,0,0,0
0x020b8b4c,98834,307483,0,307448,0,35,0,0,0,0,29868,92860,0,92825,0,35,0,0,0,0
0x02067d4e,6568,27834,6568,0,0,0,0,0,21266,0,480,1995,480,0,0,0,0,0,1515,0
0x020b8bf4,98834,303764,0,303764,0,0,0,0,0,0,29868,91275,0,91275,0,0,0,0,0,0
0x020bb8f0,98623,301306,0,301306,0,0,0,0,0,0,29806,91097,0,91097,0,0,0,0,0,0
0x020b8c18,98835,303173,0,105505,0,0,0,0,197668,0,29868,91666,0,31930,0,0,0,0,59736,0
0x020b8b38,98834,301098,2099,298987,0,12,0,0,0,0,29868,90927,610,90305,0,12,0,0,0,0
0x01ff82e0,2494868,4095920,4095920,0,0,0,0,0,0,0,149340,242236,242236,0,0,0,0,0,0,0
0x02008284,937653,937827,0,937827,0,0,0,0,0,0,514642,514740,0,514740,0,0,0,0,0,0
0x01ff8338,1036111,2583319,1036111,1547208,0,0,0,0,0,0,65638,164770,65638,99132,0,0,0,0,0,0
0x01fff300,2595832,5012766,5012766,0,0,0,0,0,0,0,158416,301034,301034,0,0,0,0,0,0,0
0x0201be6c,6144,12307,0,12307,0,0,0,0,0,0,5120,10251,0,10251,0,0,0,0,0,0
0x0201be7c,6144,12297,61,12236,0,0,0,0,0,0,5120,10246,53,10193,0,0,0,0,0,0
0x0201be64,6144,12316,-93,94,6171,0,0,0,6144,0,5120,10244,-73,77,5120,0,0,0,5120,0
0x01fff554,29660,84535,45031,0,0,9844,0,0,29660,0,17708,41471,22495,0,0,1268,0,0,17708,0
0x0200dde0,6522,279591,-38232,6895,302040,8888,0,0,0,0,1612,69222,-9396,1695,74607,2316,0,0,0,0
