region,instructions,total_cycles,average_cycles,min_cycles,max_cycles,issue,icache_fill,dcache_fill,write_buffer,bus_contention,dma_hold,cart_spin,interlock,halt_wait,gx_paid,gx_blamed
896,1061144,3361502,3.168,0,717493,623399,1075157,632679,117237,75997,16470,0,103076,717487,0,0
409,1130894,3361498,2.972,0,551649,668634,1155200,665544,117023,77826,17886,0,107742,551643,0,0
822,1065635,3361498,3.154,0,638257,615269,1113791,671444,121374,76890,16470,0,108009,638251,0,0
696,1105417,3361496,3.041,0,557305,633846,1155090,672519,132263,83765,16470,0,110244,557299,0,0
406,891913,3361492,3.769,0,960769,547020,971305,590014,106328,75236,17790,0,93036,960763,0,0
654,1091239,3361456,3.080,0,667061,648707,1088064,646197,115704,76835,16470,0,102424,667055,0,0
1130,1142325,3361444,2.943,0,607365,684634,1102359,652315,114251,77420,16470,0,106636,607359,0,0
366,876746,3361424,3.834,0,887153,545603,962083,643402,123660,74401,17706,0,105712,888857,0,0
18,842642,3361422,3.989,0,632803,515243,948179,675528,119843,75279,16470,0,113654,897226,0,0
374,972305,3361420,3.457,0,791503,585688,1047008,632507,108587,74757,17806,0,103570,791497,0,0
1427,1084571,3361416,3.099,0,628753,636567,1127845,654950,113361,77423,17490,0,105033,628747,0,0
404,778428,3361414,4.318,0,785389,481699,901849,641490,123964,75420,17866,0,94809,1024317,0,0
969,1022519,3361414,3.287,0,703415,598449,1088734,637738,134303,78806,19602,0,100373,703409,0,0
567,1102901,3361398,3.048,0,336587,649551,1102546,654219,118369,77718,16534,0,105685,636776,0,0
324,962186,3361392,3.493,0,550363,561014,1095963,722187,125033,74842,17322,0,118660,646371,0,0
905,665052,3361384,5.054,0,882559,453764,738259,619633,112274,74076,16470,0,89930,1256978,0,0
212,758698,3361378,4.430,0,851259,482988,864189,659947,123693,75600,16470,0,101921,1036570,0,0
396,876408,3361360,3.835,0,466525,481565,1026915,744590,145242,75706,17726,0,119533,750083,0,0
1288,743933,3361360,4.518,0,1115787,468269,854590,620262,105662,74058,16470,0,106268,1115781,0,0
22,719984,3361358,4.669,0,1092249,488708,808649,582778,108445,76298,16470,0,92959,1187051,0,0
85,816824,3361358,4.115,0,1031081,562499,827721,591940,111883,78507,16668,0,93086,1079054,0,0
1389,702144,3361342,4.787,0,1112871,465614,830567,604327,109991,74951,16802,0,97960,1161130,0,0
750,1069841,3361340,3.142,0,658027,618392,1113157,653021,117754,76800,16470,0,107725,658021,0,0
88,1126575,3361328,2.984,0,569711,654582,1159699,654154,120143,78896,16470,0,107679,569705,0,0
185,1013378,3361326,3.317,0,823721,582262,1037828,612593,113223,76248,16470,0,98987,823715,0,0
1554,1096824,3361320,3.065,0,409357,652886,1106843,644828,116135,77571,16470,0,103675,642912,0,0
1556,745871,3361316,4.507,0,1016067,487183,838283,620834,112014,76179,16470,0,100590,1109763,0,0
645,1185700,3361308,2.835,0,107563,729753,1201481,751664,124538,76869,16470,0,119892,340641,0,0
131,792338,3361304,4.242,0,904063,489395,884739,672994,114882,74190,16470,0,109559,999075,0,0
983,1049793,3361292,3.202,0,624709,604021,1126349,664309,138635,78759,19602,0,104914,624703,0,0
166,771966,3361284,4.354,0,1032095,521634,845126,644911,121864,76499,16470,0,102691,1032089,0,0
481,1068526,3361284,3.146,0,691697,623612,1094766,636538,119280,77071,16470,0,101856,691691,0,0
1223,696165,3361274,4.828,0,1092031,451829,785679,621978,129124,76040,16470,0,95437,1184717,0,0
1270,1174455,3361264,2.862,0,436103,719682,1191775,688709,120312,78127,16470,0,110092,436097,0,0
661,787448,3361262,4.269,0,829231,488303,859397,628718,131206,81400,16470,0,106452,1049316,0,0
1405,772590,3361236,4.351,0,918235,469760,888455,670541,122923,74106,17254,0,108547,1009650,0,0
667,806564,3361228,4.167,0,1024727,512114,855059,649863,113478,74573,16470,0,114950,1024721,0,0
393,734287,3361224,4.578,0,946109,469864,859692,626109,130152,76544,17750,0,98752,1082361,0,0
628,813453,3361212,4.132,0,991701,510540,900498,646383,104825,74894,16470,0,115907,991695,0,0
770,917593,3361202,3.663,0,1031615,568402,901912,575666,97918,73301,16470,0,95924,1031609,0,0
413,780636,3361190,4.306,0,877949,506599,878589,670421,139651,76729,17788,0,102390,969023,0,0
437,1268136,3361184,2.650,0,164633,751426,1295190,785440,139572,77500,16790,0,129113,166153,0,0
434,760437,3361178,4.420,0,926897,499061,858531,655391,131811,76314,16790,0,100767,1022513,0,0
455,713676,3361110,4.710,0,982203,444746,876681,650308,149309,86786,16470,0,106790,1030020,0,0
162,888220,3361096,3.784,0,798907,488731,1031603,690368,131944,77595,19644,0,120060,801151,0,0
771,927624,3361084,3.623,0,1020957,575562,904581,575808,97454,73339,16470,0,96919,1020951,0,0
1440,824244,3361084,4.078,0,499561,498149,965722,709641,139651,81423,17634,0,112595,836269,0,0
