frame,ALL,FTR,STG,BG,AUD,HUD,SRC,MISC,OTHR,WAIT,WORK,SHDT,SWRM,GCRA,SCPU,SCAT,SPRM,SINT,SPHD,SPHC,WORK-H,WRAPFIX
526,1118080,303104,172480,4416,2688,1024,388928,116800,128640,108928,1009152,4288,1152,383232,108800,1280,2112,199936,94208,640,1008128,0
527,1118144,304192,175296,4416,2688,71360,392512,121408,46272,26176,1091968,4224,1088,386752,111680,1088,2304,205504,92224,832,1020608,0
528,1117696,302912,177856,4352,2816,1088,391360,116160,121152,101312,1016384,3968,960,385792,110400,1216,2304,204800,92480,576,1015296,0
529,1678528,304832,172800,4352,2688,415552,391104,118720,268480,247936,1430592,4096,1024,385408,111424,1344,2240,204992,92352,576,1015040,0
530,1677248,302400,175808,4544,2880,1024,670016,146752,373824,354240,1323008,6656,1088,664384,112064,1344,2304,432576,102912,832,1321984,0
531,1678144,302784,176384,4416,129664,1152,433600,145728,484416,464256,1213888,6848,960,428032,114048,1280,5632,203904,92288,576,1212736,0
532,1117824,303040,175040,4416,4928,1024,407040,138944,83392,63488,1054336,6784,1088,401344,87680,1344,2240,181632,92608,704,1053312,0
533,1117888,304512,176384,4416,4928,1088,394560,138688,93312,73600,1044288,6272,1024,388992,67200,1344,2112,163840,99072,704,1043200,0
534,1117824,304384,174976,4480,2688,1024,388224,130048,112000,92416,1025408,6272,1024,382592,68864,1408,2240,163136,91392,704,1024384,0
535,1117696,302848,173440,4480,2624,1088,379328,121920,131968,112256,1005440,6400,1152,373760,65024,1344,2176,156992,91520,512,1004352,0
536,1118144,302784,175424,4480,4672,1024,377152,108480,144128,123840,994304,6720,1024,371584,61888,1600,2176,154752,91840,640,993280,0
537,1117888,303872,174656,4352,4800,1024,375296,108288,145600,125376,992512,6208,1024,369792,62528,1216,2176,157504,91136,640,991488,0
538,1117696,304000,179840,4480,3840,1024,401408,109248,113856,93568,1024128,6208,1024,395840,63104,1216,2304,159808,91072,640,1023104,0
539,1117696,304128,180224,4416,2624,1088,390464,108480,126272,106304,1011392,6464,1088,384768,65024,1408,2176,159872,91072,640,1010304,0
540,1117440,275520,183744,4480,2816,1088,499840,116352,33600,14080,1103360,6912,1088,494336,62400,1536,2176,157504,195584,576,1102272,0
541,1117568,277056,183296,4480,4864,1088,353536,116224,177024,157440,960128,6656,1088,348032,30336,1344,2240,131136,78784,704,959040,0
542,1117760,274944,181888,4416,4672,1088,430208,115712,104832,85376,1032384,6208,1024,424832,30080,1344,2176,206272,78464,640,1031296,0
543,1678528,277184,179456,4480,3712,414528,351040,115520,332608,312256,1366272,6336,1216,345408,30272,1536,2176,128000,78656,512,951744,0
544,1117760,286528,182848,4416,2560,1088,354304,106176,179840,159616,958144,6464,1088,348864,29440,1216,2240,128960,78528,512,957056,0
545,1117760,274880,174400,4416,2624,1024,333632,107008,219776,199680,918080,6720,960,328256,29760,1216,2304,125760,77696,640,917056,0
546,1117696,276928,176128,4480,2624,1088,340160,107456,208832,188992,928704,6528,1024,334656,29888,1280,2304,131392,77888,576,927616,0
