frame,ALL,FTR,STG,BG,AUD,HUD,SRC,MISC,OTHR,WAIT,WORK,SHDT,SWRM,GCRA,SCPU,SCAT,SPRM,SINT,SPHD,SPHC,WORK-H,WRAPFIX
92,1117440,145024,381696,0,3392,16832,278784,183488,108224,75968,1041472,576,1344,273664,0,1216,3136,153536,36928,1024,1024640,0
93,4478784,3251200,388352,0,3392,16320,270656,184512,364352,331072,4147712,640,1344,265536,0,1216,3136,147328,36224,960,4131392,0
94,1677760,226944,383360,0,6144,16576,272128,183936,588672,556224,1121536,704,1408,266688,0,1408,3328,148160,37248,1024,1104960,0
95,1677824,226560,386816,0,4480,16384,274240,184000,585344,552064,1125760,704,1408,269056,0,1216,3200,149696,37248,768,1109376,0
96,1117568,110528,381376,0,3008,16000,275456,181248,149952,116736,1000832,704,1344,270272,0,1344,3264,150848,36992,960,984832,0
97,1117824,110400,383616,0,3136,16320,280128,181824,142400,109184,1008640,640,1408,274752,0,1344,3264,157120,36032,1088,992320,0
98,1117312,111104,384640,0,3072,16064,276352,181056,145024,111744,1005568,704,1408,270976,0,1344,3200,152960,36480,1088,989504,0
99,1117824,111040,386304,0,3136,16000,276608,180864,143872,110464,1007360,704,1408,271168,0,1344,3200,153088,36096,1024,991360,0
100,1117696,110656,382848,0,3072,16576,278656,180992,144896,111552,1006144,640,1472,273344,0,1344,3136,154752,36608,896,989568,0
101,1117440,110272,383168,0,3008,16448,281984,181440,141120,107840,1009600,640,1408,276544,0,1216,3328,157696,36992,1152,993152,0
102,1678016,114432,386240,0,3072,378112,279040,179968,337152,303744,1374272,768,1408,273792,0,1472,3072,155456,36224,960,996160,0
103,1117312,108928,383232,0,78784,16320,282368,181184,66496,33024,1084288,768,1408,276992,0,1344,3072,157440,36480,1024,1067968,0
104,1117824,110208,382144,0,3136,16256,273984,181120,150976,117760,1000064,576,1408,268672,0,1408,3200,150912,36224,1024,983808,0
105,1117760,110464,383424,0,3136,15808,278848,181248,144832,111424,1006336,640,1344,273664,0,1472,3264,154688,37248,896,990528,0
106,1117504,110208,382592,0,3072,16192,276928,181504,147008,114176,1003328,704,1408,271808,0,1280,3072,153856,36608,896,987136,0
107,2798336,115392,385920,0,3200,16320,1831936,263232,182336,149504,2648832,4864,1408,1826688,0,1664,3264,580288,66880,960,2632512,0
108,1677632,115904,383296,0,3264,17024,330048,262848,565248,531712,1145920,4608,1408,324544,0,1984,3072,169088,57024,960,1128896,0
109,1677760,115392,381888,0,3328,16832,330880,263552,565888,532864,1144896,4480,1344,325632,0,1792,3264,168832,57920,896,1128064,0
110,1677696,117120,383232,0,3136,16896,331904,264448,560960,528512,1149184,4608,1408,326656,0,1728,3136,171392,57472,960,1132288,0
111,1677824,116800,385664,0,3328,16384,332288,263104,560256,527808,1150016,4608,1408,326784,0,1536,3136,170048,58048,960,1133632,0
112,1677824,116096,382784,0,3264,16512,329728,267520,561920,528640,1149184,4864,1472,324096,0,1856,3328,167744,57920,896,1132672,0
113,1677760,116864,382336,0,3200,398656,332864,264256,179584,147072,1530688,4416,1408,327552,0,1792,3200,170304,57408,1024,1132032,0
114,1677888,116480,382208,0,3264,16000,333568,267008,559360,526976,1150912,4416,1408,328128,0,1728,2944,173376,56768,1088,1134912,0
115,1677696,115264,385664,0,3392,16768,332224,263296,561088,528768,1148928,4416,1408,327104,0,1728,3328,171328,57536,896,1132160,0
116,1677760,117056,380864,0,3328,16960,334080,261056,564416,531584,1146176,4608,1408,328896,0,1792,3072,174272,56640,1024,1129216,0
