region,instructions,total_cycles,average_cycles,min_cycles,max_cycles,issue,icache_fill,dcache_fill,write_buffer,bus_contention,dma_hold,cart_spin,interlock,halt_wait,gx_paid,gx_blamed
838,677682,2241932,3.308,0,145329,452559,794118,568315,98807,74932,16470,0,91408,145323,0,0
260,580812,2241922,3.860,0,434093,380254,650562,515486,91113,73267,16502,0,80651,434087,0,0
454,622980,2241916,3.599,0,254743,397469,729233,556228,116193,80292,16470,0,91294,254737,0,0
1292,607121,2241904,3.693,0,334049,402705,700094,534957,94830,73229,16534,0,85512,334043,0,0
97,610503,2241898,3.672,0,308911,404914,712319,543206,97008,74356,16470,0,84720,308905,0,0
344,640773,2241886,3.499,0,250505,420181,741561,553246,97310,73990,17674,0,87425,250499,0,0
578,591434,2241872,3.791,0,260579,384742,689877,535404,94287,74512,16470,0,84222,362358,0,0
818,580148,2241862,3.864,0,374451,375985,683774,537533,94248,73941,16470,0,85466,374445,0,0
1138,668104,2241860,3.356,0,74031,394846,792468,593516,111309,74810,16470,0,93484,164957,0,0
607,593965,2241854,3.774,0,343979,382077,699288,542889,96920,74518,16470,0,85719,343973,0,0
968,567454,2241852,3.951,0,348007,373545,695846,531059,115674,76017,19602,0,82108,348001,0,0
1182,574609,2241846,3.902,0,438981,372927,648044,517253,93178,75103,16470,0,79896,438975,0,0
270,641069,2241844,3.497,0,274725,428205,719921,544300,97387,74386,16470,0,86456,274719,0,0
98,601313,2241834,3.728,0,352685,401204,691161,532572,90553,74031,16470,0,83164,352679,0,0
930,530376,2241834,4.227,0,629751,348547,605652,443269,69947,57501,16470,0,70703,629745,0,0
1367,605703,2241832,3.701,0,266405,383650,734018,557225,118878,75509,19602,0,86551,266399,0,0
242,656623,2241824,3.414,0,220059,420989,750975,568863,98637,74390,16470,0,91447,220053,0,0
1178,679105,2241818,3.301,0,231499,453071,722408,556975,95599,75634,16470,0,90168,231493,0,0
1014,605424,2241810,3.703,0,324991,400853,704184,538375,97398,74007,16470,0,85538,324985,0,0
789,670407,2241784,3.344,0,89369,439088,734209,592396,110755,73963,16470,0,93650,181253,0,0
238,658024,2241782,3.407,0,219683,418661,769067,555501,95577,75237,16470,0,91592,219677,0,0
378,667034,2241778,3.361,0,244801,446492,729870,544006,99857,73828,17870,0,85060,244795,0,0
1385,664989,2241776,3.371,0,162649,439259,774802,582262,98496,74432,16782,0,93100,162643,0,0
1168,597662,2241772,3.751,0,355951,370225,708057,536083,94549,74319,16502,0,86092,355945,0,0
1143,658769,2241764,3.403,0,154259,421068,777263,582481,114587,81494,16470,0,94148,154253,0,0
208,656727,2241756,3.414,0,214435,431086,763410,554826,96490,75276,16470,0,89769,214429,0,0
28,716342,2241754,3.129,0,37075,473588,840201,601266,97434,76759,16470,0,96843,39193,0,0
1358,552999,2241744,4.054,0,411811,369733,661558,513778,111849,75267,19602,0,78152,411805,0,0
1582,401649,2241740,5.581,0,947127,246237,446004,373160,82968,71132,16470,0,58648,947121,0,0
1134,651915,2241734,3.439,0,225007,436826,730826,567720,103006,74423,16470,0,85432,227031,0,0
1378,690175,2241734,3.248,0,85145,450883,832858,583783,99819,75427,16782,0,97043,85139,0,0
58,599474,2241732,3.739,0,333951,379496,721572,534685,94533,74346,16470,0,86685,333945,0,0
1478,575388,2241732,3.896,0,449471,397816,644106,484809,97364,75328,17762,0,75082,449465,0,0
13,657157,2241730,3.411,0,300725,448532,695713,529923,92278,76073,16470,0,82022,300719,0,0
245,634374,2241730,3.534,0,301435,429029,699872,539440,96757,74324,16470,0,84409,301429,0,0
952,471015,2241726,4.759,0,639883,311128,605445,450068,89853,57483,19602,0,68270,639877,0,0
1118,608895,2241718,3.682,0,337549,385437,686066,554425,99727,72694,16470,0,89356,337543,0,0
651,646793,2241708,3.466,0,286715,434192,706232,541476,97293,74837,16470,0,84499,286709,0,0
351,624678,2241706,3.589,0,301561,414684,715051,538201,96204,73760,17654,0,84597,301555,0,0
922,668728,2241706,3.352,0,172153,444361,792060,551207,107549,70067,16470,0,87845,172147,0,0
1018,695516,2241702,3.223,0,113907,455031,800641,580601,103084,74875,16470,0,97099,113901,0,0
898,710075,2241696,3.157,0,69411,450171,822167,607356,100895,74134,16470,0,101098,69405,0,0
675,680719,2241694,3.293,0,170697,429579,757099,595031,100234,73525,16470,0,99065,170691,0,0
1511,647681,2241692,3.461,0,180331,423216,777479,525098,89548,57569,17742,0,79740,271300,0,0
507,543422,2241688,4.125,0,504097,345514,627512,503934,92271,73213,16470,0,78683,504091,0,0
226,674709,2241686,3.322,0,97819,427738,755392,580833,108338,75515,16470,0,88591,188809,0,0
690,596744,2241680,3.757,0,364959,382365,693233,531928,93745,74390,16470,0,84596,364953,0,0
170,665903,2241676,3.366,0,134417,421348,748128,600137,104741,74258,16470,0,94036,182558,0,0
1598,402430,2241676,5.570,0,943789,247647,447005,374357,82661,71102,16470,0,58651,943783,0,0
338,627789,2241670,3.571,0,281063,420287,723909,542289,97894,74371,17566,0,84297,281057,0,0
1244,647445,2241666,3.462,0,248189,437256,736188,549303,92964,74999,16470,0,86303,248183,0,0
1538,620336,2241666,3.614,0,314387,420755,695387,540983,96001,74007,16470,0,83682,314381,0,0
88,648576,2241658,3.456,0,248605,419973,748904,547258,96403,75828,16470,0,88223,248599,0,0
67,724641,2241654,3.093,0,53429,471784,806051,610592,105998,74066,16470,0,103270,53423,0,0
412,719610,2241654,3.115,0,5277,478162,823338,623553,120021,76582,17704,0,97023,5271,0,0
1464,639998,2241654,3.503,0,263253,419180,727684,554491,97992,73975,17762,0,87323,263247,0,0
1082,570384,2241638,3.930,0,422095,375312,657883,522818,91652,73518,16470,0,81896,422089,0,0
478,674765,2241636,3.322,0,152557,432710,796434,575356,98977,75316,16470,0,93822,152551,0,0
105,599817,2241626,3.737,0,388031,395546,673558,520274,92697,74267,16470,0,80789,388025,0,0
1152,576453,2241622,3.889,0,404323,375500,670889,524708,92393,74366,16470,0,82979,404317,0,0
1106,603239,2241618,3.716,0,379921,402484,667645,519743,99967,75544,16470,0,79850,379915,0,0
761,647532,2241616,3.462,0,294959,422125,699978,548525,95145,73529,16470,0,90891,294953,0,0
871,571870,2241616,3.920,0,438907,377134,652408,514142,88628,72944,16470,0,80989,438901,0,0
