frame,ALL,FTR,STG,BG,AUD,HUD,SRC,MISC,OTHR,WAIT,WORK,WORK-H
685,1680000,391360,201024,4224,1280,832,286784,452416,342080,322944,1357056,1356224
686,1680000,390848,200896,4032,1280,896,287872,456064,338112,318912,1361088,1360192
687,1680256,390272,201216,4096,1344,896,289984,457856,334592,315328,1364928,1364032
688,2240384,391168,201728,4096,1344,321216,292160,457408,571264,551616,1688768,1367552
689,1679872,392192,201280,4032,91648,896,310016,454272,225536,206144,1473728,1472832
690,1680512,390656,202240,4160,1280,960,286528,453312,341376,321536,1358976,1358016
691,1679872,390464,200320,4032,1280,832,287616,453440,341888,322432,1357440,1356608
692,1680064,391232,201024,4096,1280,896,291136,455104,335296,315904,1364160,1363264
693,1680064,390272,200768,4032,1280,896,287040,455808,339968,320448,1359616,1358720
694,1679744,388800,202496,4096,1280,896,291712,452224,338240,319296,1360448,1359552
695,1680256,390528,204096,4032,1280,896,292992,454784,331648,312448,1367808,1366912
696,1680448,393088,202560,4096,1280,896,290624,455296,332608,312960,1367488,1366592
697,1679936,390272,202944,4160,1344,960,293376,454656,332224,313088,1366848,1365888
698,1680128,388160,204224,3968,1280,310592,290688,454528,26688,7296,1672832,1362240
699,1680000,390400,202304,4160,1344,896,292736,455232,332928,313408,1366592,1365696
700,1679744,393152,203520,4096,1280,896,290560,456256,329984,310912,1368832,1367936
701,1679936,390144,203840,3968,1280,896,294528,454208,331072,311872,1368064,1367168
702,1680256,390976,204032,4160,1280,960,288064,452928,337856,318528,1361728,1360768
703,1679808,390848,203264,3968,2176,1024,462656,454976,160896,142144,1537664,1536640
704,1680448,390080,196224,4096,132352,896,349888,455040,151872,132288,1548160,1547264
705,1680000,390016,195776,4160,4992,960,288768,467264,328064,308672,1371328,1370368
706,1680320,394816,196672,4160,3904,69568,281344,462144,267712,247744,1432576,1363008
707,1679680,391872,197696,4160,4160,1024,294976,468480,317312,298368,1381312,1380288
708,2240768,391104,197888,4096,4928,323456,284096,468160,567040,546880,1693888,1370432
