frame,ALL,FTR,STG,BG,AUD,HUD,SRC,MISC,OTHR,WAIT,WORK,WORK-H
550,1679744,388352,194560,4160,92608,960,334720,91008,573376,553856,1125888,1124928
551,1119488,389056,192960,4160,1408,1024,331200,91072,108608,89728,1029760,1028736
552,1120064,386368,196352,3968,1344,896,329472,90176,111488,92544,1027520,1026624
553,1119616,387008,194432,4096,1408,960,331840,90368,109504,90624,1028992,1028032
554,1119872,390016,201664,3968,1408,960,369216,90752,61888,43200,1076672,1075712
555,1120000,390848,201792,4032,1408,960,347968,91328,81664,62592,1057408,1056448
556,1680128,390016,202688,4096,1408,70592,347136,93632,570560,550912,1129216,1058624
557,1679424,392576,196160,4096,1920,896,641408,91200,351168,332672,1346752,1345856
558,1119936,389888,200704,4032,2496,960,347392,90880,83584,64640,1055296,1054336
559,1119744,389632,201472,4096,2560,960,356992,91840,72192,53504,1066240,1065280
560,1119872,390272,202368,4096,2496,960,338880,90624,90176,71360,1048512,1047552
561,1119616,390656,193408,3968,2560,960,333760,90560,103744,85056,1034560,1033600
562,1680832,385600,192320,4032,2560,324672,332928,89984,348736,329152,1351680,1027008
563,1119104,225536,195072,4096,2560,960,334272,91456,265152,246400,872704,871744
564,2800128,224320,198272,4096,3392,896,1219456,851008,298688,280000,2520128,2519232
565,1120000,225088,201664,4032,5440,832,319936,247104,115904,96960,1023040,1022208
566,1119744,224704,202496,4096,4608,1024,328064,253760,100992,82304,1037440,1036416
567,1119936,223104,202688,4096,5440,960,327040,256512,100096,81152,1038784,1037824
568,1123008,224192,201088,4032,5504,960,336768,268096,82368,60032,1062976,1062016
