frame,ALL,FTR,STG,BG,AUD,HUD,SRC,MISC,OTHR,WAIT,WORK,WORK-H
912,1119680,391680,177472,4096,2240,896,206720,129088,207488,190912,928768,927872
913,1119616,390336,177920,4160,2240,960,205632,127936,210432,193728,925888,924928
914,1119808,387904,177152,4160,2176,960,299584,90496,157376,140416,979392,978432
915,1119680,389824,177024,4096,2240,960,413312,47424,84800,67776,1051904,1050944
916,1119808,388160,177408,3968,2176,896,384192,47232,115776,98624,1021184,1020288
917,1119872,390016,170240,4096,2176,74752,364608,50048,63936,46656,1073216,998464
918,1119488,388608,171072,4096,2176,960,382016,47424,123136,106624,1012864,1011904
919,1119872,389184,170304,4096,2240,960,372992,48064,132032,115392,1004480,1003520
920,1119680,388544,170816,4032,2112,896,369984,47936,135360,118784,1000896,1000000
921,1120128,392512,172160,4096,2176,896,375680,47872,124736,108032,1012096,1011200
922,1119424,390336,170752,4096,2176,896,374656,47360,129152,112640,1006784,1005888
923,1119872,388928,172032,4096,2240,896,400256,48512,102912,86272,1033600,1032704
924,1119552,390784,171200,4096,2240,896,420800,47424,82112,65664,1053888,1052992
