frame,ALL,FTR,STG,BG,AUD,HUD,SRC,MISC,OTHR,WAIT,WORK,SHDT,SWRM,GCRA,SCPU,SCAT,SPRM,SINT,SPHD,SPHC,WORK-H,WRAPFIX
91,1677888,143424,400512,0,6080,16704,276864,244864,589440,556608,1121280,704,1536,271296,0,1408,3264,152384,35840,896,1104576,0
92,1677696,145152,400192,0,4544,359040,279616,246848,242304,207936,1469760,704,1472,273984,0,1344,3456,153152,37504,1088,1110720,0
93,4478848,3244672,403648,0,3136,17152,272064,247680,290496,257856,4220992,832,1408,266624,0,1344,3136,148352,35904,1024,4203840,0
94,1677760,226688,402624,0,3200,16512,272320,248192,508224,475712,1202048,768,1536,266688,0,1344,3392,147904,36352,1024,1185536,0
95,1677952,227584,400000,0,3136,16640,277952,245248,507392,474304,1203648,704,1536,272192,0,1280,3328,151488,37760,1024,1187008,0
96,1677440,112896,399296,0,96832,16768,278592,244864,528192,494848,1182592,704,1472,273088,0,1280,3456,150144,36480,1024,1165824,0
97,1117632,111488,398720,0,3072,16448,283456,244544,59904,27136,1090496,576,1600,278016,0,1152,3072,158784,36672,960,1074048,0
98,1117760,112128,401216,0,3072,16832,278720,244800,60992,27712,1090048,704,1472,273152,0,1280,3200,153792,36352,1088,1073216,0
99,1117440,111616,400576,0,3200,16640,278912,244096,62400,30016,1087424,768,1472,273408,0,1280,3392,154496,36160,960,1070784,0
100,1117696,111552,401216,0,3072,16640,281600,244608,59008,26688,1091008,640,1600,275968,0,1088,3328,157376,36032,832,1074368,0
101,1117568,111040,403136,0,3072,16832,284288,244224,54976,21760,1095808,640,1536,278592,0,1280,3648,159104,36096,1024,1078976,0
102,1677824,111424,401472,0,3200,378112,281216,244608,257792,224768,1453056,640,1344,275840,0,1280,3264,157760,36224,1152,1074944,0
103,1117440,110592,400640,0,3136,16640,281728,244992,59712,27072,1090368,704,1536,276096,0,1344,3584,156736,36160,1152,1073728,0
104,1117760,110208,399552,0,3264,17088,276608,245120,65920,33472,1084288,768,1536,271040,0,1280,3200,151872,36480,960,1067200,0
105,1117504,111360,400640,0,3136,16576,279616,243712,62464,29632,1087872,704,1536,273984,0,1344,3136,155392,36480,1088,1071296,0
106,1117504,111296,402368,0,3200,16704,278400,244928,60608,27904,1089600,640,1536,272896,0,1216,3392,153984,36672,1088,1072896,0
107,3918464,117312,402240,0,3392,16832,2715584,367360,295744,262720,3655744,4608,1536,2709952,0,1600,3648,569088,65920,832,3638912,0
108,1677632,117120,401280,0,3328,16768,331392,370624,437120,404096,1273536,4736,1600,325888,0,1664,3584,169088,56704,1152,1256768,0
109,1677824,117504,403328,0,3328,16704,331776,367744,437440,403712,1274112,4672,1536,326400,0,1472,3328,169152,57216,1152,1257408,0
110,1677696,117120,401024,0,3328,16896,332928,367744,438656,406144,1271552,4800,1600,327232,0,1728,3392,171072,56960,1152,1254656,0
111,1677824,117888,401216,0,3328,16768,333440,367168,438016,405376,1272448,4800,1600,327744,0,1664,3264,170496,57152,960,1255680,0
