region,instructions,total_cycles,average_cycles,min_cycles,max_cycles,issue,icache_fill,dcache_fill,write_buffer,bus_contention,dma_hold,cart_spin,interlock,halt_wait,gx_paid,gx_blamed
1409,765365,3360880,4.391,0,934935,476140,873587,660169,128880,73962,17246,0,104791,1026105,0,0
1490,700397,3360876,4.799,0,1002163,445684,817683,605596,111892,75901,17710,0,93286,1193124,0,0
80,770683,3360854,4.361,0,1116777,490804,823500,622285,109106,73590,16470,0,108328,1116771,0,0
360,832421,3360854,4.037,0,1065133,606807,812067,589372,96157,77295,17698,0,94183,1067275,0,0
229,776336,3360834,4.329,0,589167,476880,893574,632149,104158,76206,16470,0,106654,1054743,0,0
309,737260,3360830,4.559,0,1104487,486352,850017,620097,105128,74795,16914,0,100910,1106617,0,0
1527,781765,3360816,4.299,0,1014893,527725,861040,647477,112087,74007,16762,0,106831,1014887,0,0
437,786428,3360792,4.273,0,999923,516382,875512,657318,110707,74428,16790,0,108002,1001653,0,0
1405,753958,3360788,4.458,0,1057293,476348,857691,651023,118651,73694,17254,0,108840,1057287,0,0
1102,777439,3360774,4.323,0,903409,567792,782275,623367,110119,78933,16470,0,90817,1091001,0,0
82,765810,3360768,4.389,0,912399,488899,853247,645134,125107,74289,16470,0,105623,1051999,0,0
882,722930,3360762,4.649,0,756087,461278,819469,661297,129149,73100,16470,0,104703,1095296,0,0
1279,800424,3360732,4.199,0,942799,520655,902071,673564,120346,74035,16470,0,110798,942793,0,0
138,777466,3360678,4.323,0,1109239,494416,849146,610201,103555,74996,16470,0,100435,1111459,0,0
667,798719,3360664,4.208,0,1033289,509351,850284,651003,112070,74406,16470,0,113797,1033283,0,0
1556,1085115,3360650,3.097,0,130659,593004,1171971,792016,154168,76369,16502,0,146837,409783,0,0
296,753991,3360648,4.457,0,1027055,486842,836141,614324,109651,74511,16802,0,99929,1122448,0,0
50,782371,3360626,4.295,0,1035995,497039,859238,650720,113717,74225,16470,0,113228,1035989,0,0
405,919031,3360606,3.657,0,962493,698045,816008,590891,101457,80619,17766,0,93333,962487,0,0
407,907726,3360602,3.702,0,998211,694326,801613,579709,97012,80121,17782,0,91834,998205,0,0
1141,714381,3360590,4.704,0,1020613,441366,849517,633364,126502,81785,16470,0,100415,1111171,0,0
768,935369,3360586,3.593,0,1023225,702451,766830,582703,91681,78509,16470,0,97221,1024721,0,0
924,740212,3360566,4.540,0,1050675,485164,837905,598379,118797,69292,16470,0,92814,1141745,0,0
3,727650,3360554,4.618,0,1081303,482446,809098,598983,111253,77267,16470,0,91372,1173665,0,0
269,756732,3360526,4.441,0,962975,474622,863725,645176,122750,74707,16470,0,103917,1059159,0,0
147,733071,3360456,4.584,0,904859,525971,799809,607374,106779,76783,16470,0,89662,1137608,0,0
359,918779,3360442,3.658,0,813107,646705,917401,667041,109591,77418,17782,0,109278,815226,0,0
539,868994,3360438,3.867,0,539289,530272,973801,703216,126064,76925,16470,0,113342,820348,0,0
24,765001,3360436,4.393,0,982631,500823,849778,628514,112358,76136,16470,0,97424,1078933,0,0
561,877637,3360418,3.829,0,85951,565074,1015553,797762,152612,78290,16470,0,114076,620581,0,0
354,1075091,3360402,3.126,0,622379,798026,904673,635897,106300,79981,17782,0,101590,716153,0,0
410,822662,3360396,4.085,0,772979,520982,975924,731323,145156,76826,17698,0,117230,775257,0,0
243,725633,3360258,4.631,0,1079023,474337,830151,626084,110200,74757,16470,0,100259,1128000,0,0
996,712952,3360222,4.713,0,1075045,438117,858828,653559,132434,75530,19602,0,107113,1075039,0,0
181,783133,3360198,4.291,0,942871,486927,912309,689499,120819,74408,16470,0,116901,942865,0,0
169,722736,3360182,4.649,0,1054805,466991,799729,631956,126524,76410,16470,0,95257,1146845,0,0
149,981267,3360170,3.424,0,910627,760880,817522,584493,96921,80919,16470,0,92344,910621,0,0
313,755726,3360062,4.446,0,1113313,507915,835533,605543,104408,74493,17082,0,101781,1113307,0,0
347,754236,3360028,4.455,0,1063355,478741,858792,640715,120571,73547,17558,0,106755,1063349,0,0
1369,702838,3359976,4.781,0,1101847,426993,844326,650167,136578,75345,19602,0,105124,1101841,0,0
719,900301,3359718,3.732,0,973605,676873,817498,600680,97567,81599,16470,0,95432,973599,0,0
459,774540,3359388,4.337,0,1035457,503627,850740,625256,131083,86785,16470,0,109976,1035451,0,0
1168,597497,2242754,3.754,0,375795,375418,696677,527372,91000,74167,16470,0,85861,375789,0,0
638,550395,2242718,4.075,0,486667,356121,637086,503033,90450,73019,16470,0,79878,486661,0,0
736,629267,2242650,3.564,0,257893,419264,737066,555066,94547,74417,16470,0,87933,257887,0,0
1118,604975,2242434,3.707,0,358707,384112,679344,543422,99756,72563,16470,0,88066,358701,0,0
516,577029,2242396,3.886,0,453673,377506,643554,507637,89704,74491,16470,0,79367,453667,0,0
826,562142,2242354,3.989,0,429027,374220,664656,511643,91580,73949,16470,0,80815,429021,0,0
1004,594261,2242348,3.773,0,357063,394806,696891,525927,93712,73824,16470,0,83661,357057,0,0
958,544191,2242318,4.120,0,459983,355226,691391,485621,95450,58467,19602,0,76584,459977,0,0
1538,620156,2242314,3.616,0,334001,423148,687084,532143,92337,73808,16470,0,83329,333995,0,0
1348,522546,2242276,4.291,0,525291,338841,664577,469380,92904,57928,19602,0,73759,525285,0,0
1321,667170,2242258,3.361,0,189929,414389,811109,551508,104619,59872,19602,0,91236,189923,0,0
868,626265,2242200,3.580,0,288447,405922,736275,538604,94876,73834,16470,0,87778,288441,0,0
998,677208,2242164,3.311,0,101517,419615,799999,621163,106824,73400,16470,0,103182,101511,0,0
338,628451,2242116,3.568,0,285797,422683,725967,537088,94447,74264,17566,0,84310,285791,0,0
448,610630,2242112,3.672,0,301429,408739,721140,517484,108693,81392,16470,0,86771,301423,0,0
1060,591421,2242098,3.791,0,357073,391865,693084,531681,92767,74416,16470,0,84748,357067,0,0
182,604794,2242090,3.707,0,350397,405685,690234,530744,89574,74393,16470,0,84599,350391,0,0
238,655294,2242072,3.421,0,238695,421316,760282,546380,93219,75101,16470,0,90615,238689,0,0
442,571073,2242070,3.926,0,453419,372482,649696,504927,92009,73483,16470,0,79590,453413,0,0
575,629856,2242060,3.560,0,285703,413531,723630,546731,93128,74400,16470,0,88473,285697,0,0
786,633720,2242050,3.538,0,361885,416131,672629,523734,89836,73088,16470,0,88283,361879,0,0
878,585158,2242046,3.832,0,419543,387321,658968,516736,87982,72755,16470,0,82277,419537,0,0
538,633277,2242032,3.540,0,290765,398861,731533,545354,94269,73847,16470,0,90939,290759,0,0
760,634227,2242020,3.535,0,359177,417885,673811,524841,88462,73110,16470,0,88270,359171,0,0
1127,576398,2242012,3.890,0,483411,395820,620439,485719,90299,74457,16470,0,75403,483405,0,0
328,679169,2242002,3.301,0,144433,448988,808368,560312,95706,75274,17526,0,91401,144427,0,0
1095,686108,2242000,3.268,0,249631,456163,714888,545520,92467,75007,16470,0,91860,249625,0,0
649,548129,2241996,4.090,0,538117,381374,605436,461530,90702,75219,16470,0,73154,538111,0,0
136,699661,2241986,3.204,0,225649,476942,725124,541877,92945,74427,16470,0,88558,225643,0,0
1237,601271,2241980,3.729,0,374853,395258,689117,518361,91336,73578,16470,0,83013,374847,0,0
885,602220,2241972,3.723,0,380165,395070,685838,517328,89535,72972,16470,0,84600,380159,0,0
25,700624,2241970,3.200,0,109549,470397,800270,577952,96966,75892,16470,0,92294,111729,0,0
1277,687277,2241968,3.262,0,156099,477634,763599,570880,94512,73840,16470,0,88940,156093,0,0
278,621549,2241962,3.607,0,70919,418300,695007,545629,106241,75361,16470,0,81184,303770,0,0
1318,560803,2241960,3.998,0,547109,361829,654135,455906,73553,58397,16470,0,74567,547103,0,0
1116,579451,2241954,3.869,0,464875,382326,627733,506353,90703,74286,16470,0,79214,464869,0,0
1054,589800,2241936,3.801,0,367167,391601,690471,528802,88657,74536,16470,0,84238,367161,0,0
1598,402170,2241930,5.575,0,958633,250315,439577,366032,81820,70932,16470,0,58157,958627,0,0
38,729645,2241928,3.073,0,7223,462108,829252,632954,114253,73707,16470,0,105967,7217,0,0
1078,652411,2241920,3.436,0,218701,418498,768590,558583,92271,74613,16502,0,94168,218695,0,0
478,674068,2241918,3.326,0,162595,437296,787148,571200,98690,75024,16470,0,93501,162589,0,0
322,628719,2241912,3.566,0,311135,414488,713462,532512,94147,73638,17218,0,85318,311129,0,0
1377,610355,2241902,3.673,0,302449,411619,718545,540014,93228,74097,16782,0,85174,302443,0,0
1358,552880,2241898,4.055,0,418881,370593,657385,512211,110188,75061,19602,0,77983,418875,0,0
620,680078,2241884,3.297,0,221587,446540,741044,554618,93388,73937,16470,0,94306,221581,0,0
