pc,all_instructions,all_total_cycles,all_issue,all_icache_fill,all_dcache_fill,all_write_buffer,all_bus_contention,all_dma_hold,all_interlock,all_halt_wait,marg_instructions,marg_total_cycles,marg_issue,marg_icache_fill,marg_dcache_fill,marg_write_buffer,marg_bus_contention,marg_dma_hold,marg_interlock,marg_halt_wait
0x02096fac,3116,3116,0,3116,0,0,0,0,0,0,158,158,0,158,0,0,0,0,0,0
0x02096fae,3116,3116,3116,0,0,0,0,0,0,0,158,158,158,0,0,0,0,0,0,0
0x02096fb0,3116,3116,0,3116,0,0,0,0,0,0,158,158,0,158,0,0,0,0,0,0
0x02096fb2,3116,3116,3116,0,0,0,0,0,0,0,158,158,158,0,0,0,0,0,0,0
0x02096fb4,3116,3116,0,3116,0,0,0,0,0,0,158,158,0,158,0,0,0,0,0,0
0x02096fb6,3116,3116,3116,0,0,0,0,0,0,0,158,158,158,0,0,0,0,0,0,0
0x02096fb8,3116,3116,0,3116,0,0,0,0,0,0,158,158,0,158,0,0,0,0,0,0
0x02096fba,3116,3116,3116,0,0,0,0,0,0,0,158,158,158,0,0,0,0,0,0,0
0x02096fbe,3116,3116,3116,0,0,0,0,0,0,0,158,158,158,0,0,0,0,0,0,0
0x02096fc2,3116,3116,3116,0,0,0,0,0,0,0,158,158,158,0,0,0,0,0,0,0
0x02096fc6,3116,3116,3116,0,0,0,0,0,0,0,158,158,158,0,0,0,0,0,0,0
0x02096fca,3116,3116,3116,0,0,0,0,0,0,0,158,158,158,0,0,0,0,0,0,0
0x02096fce,3116,3116,3116,0,0,0,0,0,0,0,158,158,158,0,0,0,0,0,0,0
0x02096fd2,3116,3116,3116,0,0,0,0,0,0,0,158,158,158,0,0,0,0,0,0,0
0x02097100,3116,3116,0,3116,0,0,0,0,0,0,158,158,0,158,0,0,0,0,0,0
0x02097102,3116,3116,3116,0,0,0,0,0,0,0,158,158,158,0,0,0,0,0,0,0
0x02097104,3116,3116,-31,31,3116,0,0,0,0,0,158,158,-2,2,158,0,0,0,0,0
0x02097106,3116,3116,3116,0,0,0,0,0,0,0,158,158,158,0,0,0,0,0,0,0
0x02097108,3116,3116,0,3116,0,0,0,0,0,0,158,158,0,158,0,0,0,0,0,0
0x0209710a,3116,3116,3116,0,0,0,0,0,0,0,158,158,158,0,0,0,0,0,0,0
0x0209710c,3116,3116,-32,3148,0,0,0,0,0,0,158,158,-3,161,0,0,0,0,0,0
0x0209710e,3116,3116,0,0,3116,0,0,0,0,0,158,158,0,0,158,0,0,0,0,0
0x02097110,3116,3116,-34,3150,0,0,0,0,0,0,158,158,0,158,0,0,0,0,0,0
0x02097112,3116,3116,3116,0,0,0,0,0,0,0,158,158,158,0,0,0,0,0,0,0
