pc,all_instructions,all_total_cycles,all_issue,all_icache_fill,all_dcache_fill,all_write_buffer,all_bus_contention,all_dma_hold,all_interlock,all_halt_wait,marg_instructions,marg_total_cycles,marg_issue,marg_icache_fill,marg_dcache_fill,marg_write_buffer,marg_bus_contention,marg_dma_hold,marg_interlock,marg_halt_wait
0x02001d3c,2975,279530,79084,200446,0,0,0,0,0,0,143,13492,3886,9606,0,0,0,0,0,0
0x02019368,44144,502967,-73547,193304,364242,18968,0,0,0,0,2240,25943,-3753,10156,18636,904,0,0,0,0
0x02047dfc,104,15228,3016,9515,0,2697,0,0,0,0,23,3369,667,2102,0,600,0,0,0,0
0x0205e04e,156,22259,156,12016,0,10087,0,0,0,0,24,3472,24,1904,0,1544,0,0,0,0
0x020378d6,50725,601926,550104,0,51814,8,0,0,0,0,2506,30472,27894,0,2578,0,0,0,0,0
0x0203e7b0,39611,213322,-18498,64658,147093,20069,0,0,0,0,2323,11984,-979,3313,8044,1606,0,0,0,0
0x0203c73c,17780,166207,0,166191,0,16,0,0,0,0,2030,13519,0,13519,0,0,0,0,0,0
0x020ae07c,5443,125137,30305,93834,0,998,0,0,0,0,274,8574,1943,6485,0,146,0,0,0,0
0x020c8d6c,626,34813,-2940,490,33945,3318,0,0,0,0,160,7917,-666,111,7694,778,0,0,0,0
0x02015cd4,576,13594,-2130,355,14446,923,0,0,0,0,92,2543,-354,59,2526,312,0,0,0,0
0x0202f4b8,6384,215248,0,215185,0,63,0,0,0,0,368,12578,0,12578,0,0,0,0,0,0
0x020adc3c,6843,150488,0,150488,0,0,0,0,0,0,381,10166,0,10166,0,0,0,0,0,0
0x02013960,13908,446453,-56262,33473,455574,13668,0,0,0,0,720,23260,-2950,1824,23714,672,0,0,0,0
0x0207fc8c,1546,20505,-1061,5188,13994,88,0,0,2296,0,926,10455,-447,2233,7423,8,0,0,1238,0
0x02060c56,10357,108626,10357,98269,0,0,0,0,0,0,1012,8216,1012,7204,0,0,0,0,0,0
0x0206c9b8,79367,368711,-38630,7350,391900,8091,0,0,0,0,4179,19107,-1987,377,20225,492,0,0,0,0
0x02014c78,129600,442525,-14214,327139,129600,0,0,0,0,0,6480,22092,-710,16322,6480,0,0,0,0,0
0x020b64bc,451,19360,0,19360,0,0,0,0,0,0,219,7957,0,7957,0,0,0,0,0,0
0x020b0b06,1914,53804,-4895,0,56093,2606,0,0,0,0,490,11917,-1085,0,12416,586,0,0,0,0
0x020c363c,181,12853,0,6566,0,6106,0,0,181,0,75,6063,0,2853,0,3135,0,0,75,0
0x020aa5e6,607,8792,-395,0,5578,2607,0,0,1002,0,111,2189,-75,0,1068,1010,0,0,186,0
0x02056842,13024,338054,117406,220648,0,0,0,0,0,0,833,21692,7217,14475,0,0,0,0,0,0
0x0200e504,4604,13911,-740,3653,10758,240,0,0,0,0,1367,3325,-191,713,2755,48,0,0,0,0
0x02060d00,2389,62214,0,62214,0,0,0,0,0,0,114,1863,0,1863,0,0,0,0,0,0
0x020adcdc,3363,160569,54955,105614,0,0,0,0,0,0,252,13926,4785,9141,0,0,0,0,0,0
0x02016574,45728,206071,-11550,25309,165752,26560,0,0,0,0,2408,9956,-546,1159,8131,1212,0,0,0,0
0x020104d8,14008,233434,-6236,160216,0,79454,0,0,0,0,739,13530,-320,9136,0,4714,0,0,0,0
0x01ffe5f0,48904,690226,-14915,0,266643,438498,0,0,0,0,2560,36312,-785,0,14051,23046,0,0,0,0
0x020288ec,144,492,0,492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x02012fd8,91069,478234,31,478203,0,0,0,0,0,0,4584,25327,0,25327,0,0,0,0,0,0
0x020c2c0c,1275,30712,0,30712,0,0,0,0,0,0,281,6563,0,6563,0,0,0,0,0,0
0x0205dedc,94372,480608,31,480563,0,14,0,0,0,0,4874,26891,0,26891,0,0,0,0,0,0
0x0208f61c,6070,403694,-31608,89646,340292,5364,0,0,0,0,336,22565,-1747,4959,19045,308,0,0,0,0
0x0202e290,86400,412637,-65700,32204,431297,14836,0,0,0,0,4320,20935,-3363,1603,21943,752,0,0,0,0
0x0208d568,51238,103066,0,51238,0,0,0,0,51828,0,5985,12035,0,5985,0,0,0,0,6050,0
0x020b5734,582,17519,-2491,3459,16115,436,0,0,0,0,241,6751,-985,1075,6421,240,0,0,0,0
0x02014ca0,129601,777603,-2203,650206,129600,0,0,0,0,0,6480,38880,-90,32490,6480,0,0,0,0,0
0x02003778,27200,414178,146276,267902,0,0,0,0,0,0,1360,20597,7279,13318,0,0,0,0,0,0
0x0208dd7a,31461,94383,31461,62922,0,0,0,0,0,0,3252,9756,3252,6504,0,0,0,0,0,0
0x0202e2f8,33600,520453,-76003,84783,486981,24692,0,0,0,0,1680,26084,-3806,4245,24381,1264,0,0,0,0
0x0200e5e8,111,1518,-84,878,716,8,0,0,0,0,12,69,-12,11,70,0,0,0,0,0
0x020c2ce0,30720,183486,0,183486,0,0,0,0,0,0,2894,14826,0,14826,0,0,0,0,0,0
0x0200f10c,462,489,-26,491,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x02042832,7074,141749,28654,112768,0,327,0,0,0,0,496,9384,1872,7512,0,0,0,0,0,0
0x01ffe604,48906,544021,492085,0,0,3034,0,0,48902,0,2560,27713,24994,0,0,159,0,0,2560,0
0x020c3962,1911,1911,1911,0,0,0,0,0,0,0,1911,1911,1911,0,0,0,0,0,0,0
0x020c3970,1911,1913,0,1913,0,0,0,0,0,0,1911,1913,0,1913,0,0,0,0,0,0
0x020c3972,1911,1911,1911,0,0,0,0,0,0,0,1911,1911,1911,0,0,0,0,0,0,0
0x020c3974,1911,1913,0,1913,0,0,0,0,0,0,1911,1913,0,1913,0,0,0,0,0,0
0x020c3976,1911,1911,1911,0,0,0,0,0,0,0,1911,1911,1911,0,0,0,0,0,0,0
0x0200dcf0,1270,22771,-3746,641,20618,5258,0,0,0,0,605,10364,-1731,297,9578,2220,0,0,0,0
0x02063d82,17712,522219,-17455,0,517700,21974,0,0,0,0,880,26610,-897,0,26629,878,0,0,0,0
0x01fff228,89429,219589,89429,130160,0,0,0,0,0,0,5079,12315,5079,7236,0,0,0,0,0,0
0x020c593c,582,17278,-261,16957,582,0,0,0,0,0,241,6366,-111,6236,241,0,0,0,0,0
0x0201753c,78400,389634,-36852,27678,393892,4916,0,0,0,0,3920,19290,-1826,1392,19480,244,0,0,0,0
0x01ffd0c4,82956,746604,746604,0,0,0,0,0,0,0,4320,38880,38880,0,0,0,0,0,0,0
0x02014cf0,129600,777600,0,777600,0,0,0,0,0,0,6480,38880,0,38880,0,0,0,0,0,0
0x0206080c,51498,215344,-33734,6259,190132,1189,0,0,51498,0,4094,13398,-1552,312,10484,60,0,0,4094,0
0x0206bf20,95152,377368,-46248,26658,388610,8348,0,0,0,0,4972,20577,-2582,1539,21128,492,0,0,0,0
0x0208b6dc,73186,400440,0,400440,0,0,0,0,0,0,6420,26276,0,26276,0,0,0,0,0,0
0x020b6564,1845,16557,-30,16226,0,361,0,0,0,0,762,6105,-2,5964,0,143,0,0,0,0
0x020124f4,9272,539098,-46588,233336,290057,12741,0,0,49552,0,480,27603,-2365,12127,14674,592,0,0,2575,0
0x02044a04,25808,268772,0,224149,0,44623,0,0,0,0,1305,14990,0,12415,0,2575,0,0,0,0
0x020c3578,11211,163366,0,163366,0,0,0,0,0,0,770,12766,0,12766,0,0,0,0,0,0
0x02042942,7074,78306,-5420,0,73877,9849,0,0,0,0,496,4641,-310,0,4243,708,0,0,0,0
0x020036fc,43200,403492,0,403492,0,0,0,0,0,0,2160,20185,0,20185,0,0,0,0,0,0
0x020344dc,9592,530492,213581,316911,0,0,0,0,0,0,491,27057,10918,16139,0,0,0,0,0,0
0x020b193c,9687,393387,0,393387,0,0,0,0,0,0,542,22609,0,22609,0,0,0,0,0,0
0x020a9d9c,4883,396108,107126,288982,0,0,0,0,0,0,260,21649,5916,15733,0,0,0,0,0,0
0x0202897c,159,484,-60,199,321,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x0203ea50,8569,240865,0,240865,0,0,0,0,0,0,366,10921,0,10921,0,0,0,0,0,0
0x020ce0a2,2001,33378,12705,20673,0,0,0,0,0,0,626,10175,3938,6237,0,0,0,0,0,0
0x0204213c,11914,169956,-7400,149872,11914,15570,0,0,0,0,696,8436,-415,7843,696,312,0,0,0,0
0x02020ef8,4963,213882,-7119,172586,47563,852,0,0,0,0,332,15620,-584,11514,4630,60,0,0,0,0
0x0202e338,33600,495599,100254,395345,0,0,0,0,0,0,1680,25118,5017,20101,0,0,0,0,0,0
0x020c5a2a,9188,50853,10251,0,40358,244,0,0,0,0,1639,10435,2550,0,7841,44,0,0,0,0
0x02066cbc,453,23871,-2350,4220,21401,600,0,0,0,0,109,4748,-427,912,4147,116,0,0,0,0
0x020567c6,97542,336034,120342,215692,0,0,0,0,0,0,6124,21247,7484,13763,0,0,0,0,0,0
0x01fff44c,286378,286378,286378,0,0,0,0,0,0,0,21719,21719,21719,0,0,0,0,0,0,0
0x0200f108,462,481,-21,488,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x02044ac2,45137,627104,622526,0,0,4578,0,0,0,0,2277,31329,31085,0,0,244,0,0,0,0
0x02094590,4090,291926,0,291926,0,0,0,0,0,0,175,12456,0,12456,0,0,0,0,0,0
0x01fff648,152434,477768,-14001,0,487141,4628,0,0,0,0,7582,24382,-661,0,24763,280,0,0,0,0
0x020421ca,11914,99591,-3780,0,58246,45125,0,0,0,0,696,3354,-125,0,2156,1323,0,0,0,0
0x0207f0bc,4644,40089,0,38281,0,1808,0,0,0,0,1798,11526,0,11122,0,404,0,0,0,0
0x020226a0,13660,109280,-5660,19320,0,0,95620,0,0,0,1148,9184,-549,1697,0,0,8036,0,0,0
0x0200eff0,462,480,0,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x02054100,6525,348369,-36387,17283,352303,15170,0,0,0,0,410,22365,-2311,1076,22592,1008,0,0,0,0
0x020c8dee,8926,38850,16410,0,21928,512,0,0,0,0,2246,9280,4150,0,4990,140,0,0,0,0
0x02006cca,240,480,480,0,0,0,0,0,0,0,240,480,480,0,0,0,0,0,0,0
0x020166c4,45704,513762,1467,147542,315695,1113,0,0,47945,0,2400,26719,76,7869,16215,48,0,0,2511,0
0x02067d94,12800,527260,-76716,43032,536773,24171,0,0,0,0,640,26154,-3840,1980,26755,1259,0,0,0,0
0x01ff8818,112124,411830,8432,0,0,403398,0,0,0,0,5883,22335,1054,0,0,21281,0,0,0,0
0x0203ec5e,30103,308297,248091,60206,0,0,0,0,0,0,1944,17060,13172,3888,0,0,0,0,0,0
0x02013fe0,24098,411582,0,408023,0,3559,0,0,0,0,1223,22833,0,22515,0,318,0,0,0,0
0x0206079c,51498,273202,-2002,269355,0,5849,0,0,0,0,4094,14633,-116,14508,0,241,0,0,0,0
0x020ca0e2,1321,38245,15721,22524,0,0,0,0,0,0,285,9071,3549,5522,0,0,0,0,0,0
0x020416e6,51498,191079,51498,0,0,0,0,0,139581,0,4094,14142,4094,0,0,0,0,0,10048,0
0x02058552,84818,265544,90549,0,145943,29052,0,0,0,0,4497,13842,4401,0,7825,1616,0,0,0,0
