frame,ALL,FTR,STG,BG,AUD,HUD,SRC,MISC,OTHR,WAIT,WORK,SHDT,SWRM,GCRA,SCPU,SCAT,SPRM,SINT,SPHD,SPHC,WORK-H
502,1118208,303488,172224,4352,1536,960,281600,81152,272896,253440,864768,4288,1024,276160,33984,1344,1792,138304,54976,704,863808
503,1118272,304448,173824,4416,1408,1024,281088,81728,270336,250432,867840,4288,960,275584,34176,1344,1920,136128,56512,704,866816
504,1117888,304576,171776,4224,1472,1024,279808,81856,273152,254144,863744,4608,1024,274304,34560,1408,1856,134528,55872,832,862720
505,1678784,306176,171328,4288,1728,1024,691392,80768,422080,402240,1276544,4352,1024,686144,35584,1280,1728,546240,56064,640,1275520
506,1678208,305536,172288,4352,1536,960,763008,80896,349632,329984,1348224,4480,1024,757440,120000,1152,1792,605056,68864,640,1347264
507,1118464,303360,173056,4416,1536,1024,390336,81600,163136,143296,975168,4288,960,385024,122240,1472,1792,222080,79168,832,974144
508,1678272,306624,171776,4224,1536,414656,391232,80896,307328,287680,1390592,4224,896,385792,123200,1472,1792,224000,78272,704,975936
509,1118400,300672,171264,4288,1600,1024,387456,81344,170752,151296,967104,4224,896,382016,122432,1344,1920,219584,78720,704,966080
510,1117824,299904,173120,4288,1536,1088,383488,81216,173184,153664,964160,4480,1024,377920,125632,1344,1920,216960,78080,512,963072
511,1118464,303104,171712,4288,1536,1024,351360,80576,204864,185408,933056,4288,960,345984,87680,1408,1792,184576,77568,704,932032
512,1118400,303360,170816,4288,1536,1024,356864,80448,200064,180608,937792,4672,1024,351296,86656,1472,1920,180416,86656,704,936768
513,1118336,301184,171392,4288,1600,896,353664,82048,203264,183680,934656,4224,1024,348416,87488,1280,1792,186112,78848,576,933760
514,1118144,303936,172544,4288,1600,1024,348352,80576,205824,186240,931904,4288,960,342912,82944,1408,1920,177088,82496,640,930880
515,1118208,303744,173632,4352,1600,1024,260672,82176,291008,271488,846720,4224,960,255168,1024,1280,1664,94784,77696,640,845696
