region,instructions,total_cycles,average_cycles,min_cycles,max_cycles,issue,icache_fill,dcache_fill,write_buffer,bus_contention,dma_hold,cart_spin,interlock,halt_wait,gx_paid,gx_blamed
288,727946,3360280,4.616,0,1093237,474611,830677,620271,97239,77513,16470,0,101898,1141601,0,0
931,667391,3360252,5.035,0,1096711,462863,772537,629418,110961,77493,16470,0,97439,1193071,0,0
593,762870,3360222,4.405,0,914695,532803,821724,648787,101735,78631,16470,0,104403,1055669,0,0
1499,1103091,3360210,3.046,0,767411,901745,802706,605757,88233,81487,16470,0,96407,767405,0,0
1503,715096,3360178,4.699,0,1103109,473500,780643,614410,102932,77631,16470,0,99008,1195584,0,0
417,707215,3360172,4.751,0,1051371,487875,795325,632604,109250,77253,16470,0,98658,1142737,0,0
578,648754,2249108,3.467,0,321177,449066,677994,533802,86481,77378,16470,0,86746,321171,0,0
338,606470,2242568,3.698,0,288353,416537,716408,550839,89940,76587,16470,0,87440,288347,0,0
1108,510320,2242544,4.394,0,583057,332685,643228,463134,68238,59737,16470,0,76001,583051,0,0
638,454753,2242518,4.931,0,734013,306601,561357,431821,66153,58868,16470,0,67241,734007,0,0
998,650347,2242504,3.448,0,272097,450257,697426,550459,87990,76687,16470,0,91124,272091,0,0
1118,504699,2242388,4.443,0,634537,348312,585120,458836,68447,58082,16470,0,72590,634531,0,0
878,637508,2242326,3.517,0,262039,435209,704376,565887,89768,77126,16470,0,91457,262033,0,0
232,549805,2242248,4.078,0,489991,374348,620851,501017,83266,76743,16470,0,79568,489985,0,0
1358,548157,2242124,4.090,0,446279,365221,650862,519713,84187,76537,16470,0,82861,446273,0,0
1328,532086,2242064,4.214,0,506083,353146,620817,505698,82307,76051,16470,0,81498,506077,0,0
478,655485,2242022,3.420,0,237053,441414,738066,551590,87404,79189,16470,0,90842,237047,0,0
1514,619817,2242008,3.617,0,333953,422309,675102,543085,84241,76590,16502,0,90232,333947,0,0
1331,542470,2241986,4.133,0,489395,363826,618517,511176,84689,76066,16470,0,81853,489389,0,0
